cra	ptsI
cra	pykF
cra	setA
cra	sgrS
cra	sgrT
cra	tpiA
cra	yeaD
cra	yibQ
cra	zwf
creB	creD
creB	malE
creB	malF
creB	malG
creB	talA
csgD	csgA
csgD	csgB
csgD	csgC
csgD	csgD
csgD	csgE
csgD	csgF
csgD	csgG
csgD	dgcC
csgD	flgM
csgD	flgN
csgD	fliA
csgD	fliE
csgD	fliF
csgD	fliG
csgD	fliH
csgD	fliI
csgD	fliJ
csgD	fliK
csgD	fliZ
csgD	iraP
csgD	nlpA
csgD	pepD
csgD	tcyJ
csgD	ubiT
csgD	wrbA
csgD	yccJ
csgD	yccT
csgD	yhbS
cspA	gyrA
cspA	hns
csqR	csqR
csqR	yihS
csqR	yihT
csqR	yihU
csqR	yihV
cueR	copA
cueR	cueO
cueR	moaA
cueR	moaB
cueR	moaC
cueR	moaD
cueR	moaE
cusR	cusA
cusR	cusB
cusR	cusC
cusR	cusF
cusR	cusR
cusR	cusS
cusR	cyoA
cusR	cyoB
cusR	cyoC
cusR	cyoD
cusR	cyoE
cusR	hiuH
cynR	cynR
cynR	cynS
cynR	cynT
cynR	cynX
cysB	cbl
cysB	cysA
cysB	cysB
cysB	cysC
cysB	cysD
cysB	cysH
cysB	cysI
cysB	cysJ
cysB	cysK
cysB	cysM
cysB	cysN
cysB	cysP
cysB	cysU
cysB	cysW
cysB	dgcZ
cysB	hslJ
cysB	ssuA
cysB	ssuB
cysB	ssuC
cysB	ssuD
cysB	ssuE
cysB	tauA
cysB	tauB
cysB	tauC
cysB	tauD
cysB	tcyJ
cysB	tcyP
cysB	ybdN
cysB	yciW
cysB	ygeH
cysB	yoaC
cytR	cdd
cytR	cytR
cytR	deoA
cytR	deoB
cytR	deoC
cytR	deoD
cytR	nupC
cytR	nupG
cytR	ppiA
cytR	rpoH
cytR	tsx
cytR	udp
cytR	ycdZ
dan	ttdA
dan	ttdB
dan	ttdR
dan	ttdT
dcuR	dctA
dcuR	dcuB
dcuR	dpiA
dcuR	dpiB
dcuR	frdA
dcuR	frdB
dcuR	frdC
dcuR	frdD
dcuR	fumB
deoR	deoA
deoR	deoB
deoR	deoC
deoR	deoD
deoR	nupG
deoR	tsx
dgoR	dgoA
dgoR	dgoD
dgoR	dgoK
dgoR	dgoR
dgoR	dgoT
dhaR	dhaK
dhaR	dhaL
dhaR	dhaM
dhaR	dhaR
dicA	dicB
dicA	dicC
dicA	insD-7
dicA	intQ
dicA	ydfD
dicA	ydfE
dicA	ydfW
dicA	ydfX
dinJ	cspE
yafQ	cspE
dinJ	dinJ
yafQ	dinJ
dinJ	yafQ
yafQ	yafQ
dnaA	aldA
dnaA	dnaA
dnaA	dnaN
dnaA	guaA
dnaA	guaB
dnaA	nrdA
dnaA	nrdB
dnaA	polA
dnaA	recF
dnaA	recN
dnaA	rpoH
dnaA	uvrB
dnaA	yfaE
dnaA	yjeV
dpiA	appY
dpiA	citC
dpiA	citD
dpiA	citE
dpiA	citF
dpiA	citG
dpiA	citX
dpiA	dpiA
dpiA	dpiB
dpiA	exuT
dpiA	mdh
dsdC	dsdA
dsdC	dsdC
dsdC	dsdX
ebgR	ebgA
ebgR	ebgC
envR	acrA
envR	acrB
envY	ompC
envY	ompF
evgA	acrD
evgA	emrK
evgA	emrY
evgA	evgA
evgA	evgS
evgA	frc
evgA	gadE
evgA	gadF
evgA	mdtE
evgA	mdtF
evgA	oxc
evgA	safA
evgA	ydeO
evgA	ydeP
evgA	yegR
evgA	yegZ
evgA	yfdE
evgA	yfdV
evgA	yfdX
exuR	exuR
exuR	exuT
exuR	lgoR
exuR	uxaA
exuR	uxaB
exuR	uxaC
exuR	uxuA
exuR	uxuB
exuR	uxuR
fnr	aceE
fnr	aceF
fnr	ackA
fnr	acnA
fnr	acrE
fnr	acrF
fnr	adhE
fnr	aer
fnr	aldA
fnr	amtB
fnr	ansB
fnr	arcA
fnr	aspA
fnr	aspC
fnr	bcsB
fnr	bcsZ
fnr	cadC
fnr	caiA
fnr	caiB
fnr	caiC
fnr	caiD
fnr	caiE
fnr	caiF
fnr	caiT
fnr	ccmA
fnr	ccmB
fnr	ccmC
fnr	ccmD
fnr	ccmE
fnr	ccmF
fnr	ccmG
fnr	ccmH
fnr	ccp
fnr	cheB
fnr	cheR
fnr	cheY
fnr	cheZ
fnr	citC
fnr	citD
fnr	citE
fnr	citF
fnr	citG
fnr	citX
fnr	cydA
fnr	cydB
fnr	cydC
fnr	cydD
fnr	cyoA
fnr	cyoB
fnr	cyoC
fnr	cyoD
fnr	cyoE
fnr	cysG
fnr	dcuA
fnr	dcuB
fnr	dcuC
fnr	dcuR
fnr	dcuS
fnr	dmsA
fnr	dmsB
fnr	dmsC
fnr	dmsD
fnr	dpiA
fnr	dpiB
fnr	dppA
fnr	dppB
fnr	dppC
fnr	dppD
fnr	dppF
fnr	emrK
fnr	emrY
fnr	entF
fnr	fdhF
fnr	fdnG
fnr	fdnH
fnr	fdnI
fnr	feoA
fnr	feoB
fnr	feoC
fnr	fepE
fnr	fes
fnr	fhlA
fnr	fixA
fnr	fixB
fnr	fixC
fnr	fixX
fnr	fnr
fnr	fnrS
fnr	focA
fnr	focB
fnr	frdA
fnr	frdB
fnr	frdC
fnr	frdD
fnr	fumA
fnr	fumB
fnr	fumC
fnr	gadA
fnr	gadW
fnr	gadX
fnr	garK
fnr	garL
fnr	garP
fnr	garR
fnr	gcvH
fnr	gcvP
fnr	gcvT
fnr	gdhA
fnr	glnD
fnr	glnK
fnr	glpA
fnr	glpB
fnr	glpC
fnr	glpQ
fnr	glpT
fnr	gltB
fnr	gltD
fnr	gltF
fnr	gnd
fnr	grcA
fnr	hcp
fnr	hcr
fnr	hemA
fnr	hlyE
fnr	hmp
fnr	hyfA
fnr	hyfB
fnr	hyfC
fnr	hyfD
fnr	hyfE
fnr	hyfF
fnr	hyfG
fnr	hyfH
fnr	hyfI
fnr	hyfJ
fnr	hyfR
fnr	hypB
fnr	hypC
fnr	hypD
fnr	hypE
fnr	idlP
fnr	iraD
fnr	iraM
fnr	katG
fnr	lpd
fnr	malP
fnr	malQ
fnr	moaA
fnr	moaB
fnr	moaC
fnr	moaD
fnr	moaE
fnr	moeA
fnr	moeB
fnr	nac
fnr	napA
fnr	napB
fnr	napC
fnr	napD
fnr	napF
fnr	napG
fnr	napH
fnr	narG
fnr	narH
fnr	narI
fnr	narJ
fnr	narK
fnr	narL
fnr	narX
fnr	ndh
fnr	nfeR
fnr	nikA
fnr	nikB
fnr	nikC
fnr	nikD
fnr	nikE
fnr	nikR
fnr	nirB
fnr	nirC
fnr	nirD
fnr	norV
fnr	norW
fnr	nrdD
fnr	nrdG
fnr	nrfA
fnr	nrfB
fnr	nrfC
fnr	nrfD
fnr	nrfE
fnr	nrfF
fnr	nrfG
fnr	nuoA
fnr	nuoB
fnr	nuoC
fnr	nuoE
fnr	nuoF
fnr	nuoG
fnr	nuoH
fnr	nuoI
fnr	nuoJ
fnr	nuoK
fnr	nuoL
fnr	nuoM
fnr	nuoN
fnr	ompW
fnr	ompX
fnr	pdeF
fnr	pdhR
fnr	pepT
fnr	pflB
fnr	pheM
fnr	phoU
fnr	pitA
fnr	poxB
fnr	prfA
fnr	prmC
fnr	pstA
fnr	pstB
fnr	pstC
fnr	pstS
fnr	purM
fnr	purN
fnr	puuA
fnr	puuP
fnr	ravA
fnr	rimM
fnr	rnpB
fnr	rplB
fnr	rplC
fnr	rplD
fnr	rplM
fnr	rplP
fnr	rplS
fnr	rplT
fnr	rplV
fnr	rplW
fnr	rpmC
fnr	rpsC
fnr	rpsI
fnr	rpsJ
fnr	rpsP
fnr	rpsQ
fnr	rpsS
fnr	sdhA
fnr	sdhB
fnr	sdhC
fnr	sdhD
fnr	sdhX
fnr	sodA
fnr	soxR
fnr	soxS
fnr	ssuA
fnr	ssuB
fnr	ssuC
fnr	ssuD
fnr	ssuE
fnr	sucA
fnr	sucB
fnr	sucC
fnr	sucD
fnr	tap
fnr	tar
fnr	tdcA
fnr	tdcB
fnr	tdcC
fnr	tdcD
fnr	tdcE
fnr	tdcF
fnr	tdcG
fnr	tpx
fnr	trmD
fnr	ubiA
fnr	ubiC
fnr	upp
fnr	uraA
fnr	uxaA
fnr	uxaC
fnr	viaA
fnr	xdhA
fnr	xdhB
fnr	xdhC
fnr	ybdN
fnr	ybdZ
fnr	ychO
fnr	ydeJ
fnr	ydhT
fnr	ydhU
fnr	ydhV
fnr	ydhW
fnr	ydhX
fnr	ydhY
fnr	yecR
fnr	yeiL
fnr	ygbA
fnr	ymjE
fnr	ynfE
fnr	ynfF
fnr	ynfG
fnr	ynfH
fnr	ysgA
fnr	ytfE
fnr	zwf
fabR	fabA
fabR	fabB
fadR	accA
fadR	accB
fadR	accC
fadR	accD
fadR	fabA
fadR	fabB
fadR	fabD
fadR	fabG
fadR	fabH
fadR	fabI
fadR	fadA
fadR	fadB
fadR	fadD
fadR	fadE
fadR	fadH
fadR	fadI
fadR	fadJ
fadR	fadL
fadR	fadM
fadR	fadR
fadR	iclR
fadR	sroD
fadR	uspA
feaR	feaB
feaR	tynA
fhlA	fdhF
fhlA	fhlA
fhlA	focB
fhlA	hycA
fhlA	hycB
fhlA	hycC
fhlA	hycD
fhlA	hycE
fhlA	hycF
fhlA	hycG
fhlA	hycH
fhlA	hycI
fhlA	hydN
fhlA	hyfA
fhlA	hyfB
fhlA	hyfC
fhlA	hyfD
fhlA	hyfE
fhlA	hyfF
fhlA	hyfG
fhlA	hyfH
fhlA	hyfI
fhlA	hyfJ
fhlA	hyfR
fhlA	hypA
fhlA	hypB
fhlA	hypC
fhlA	hypD
fhlA	hypE
fhlA	hypF
fis	acnB
fis	acs
fis	actP
fis	adhE
fis	alaT
fis	alaU
fis	alaV
fis	alaW
fis	alaX
fis	aldB
fis	ansB
fis	apaG
fis	apaH
fis	argU
fis	argW
fis	argX
fis	aspV
fis	bglB
fis	bglF
fis	bglG
fis	carA
fis	carB
fis	cbpA
fis	cbpM
fis	crp
fis	cspA
fis	cspI
fis	cyoA
fis	cyoB
fis	cyoC
fis	cyoD
fis	cyoE
fis	cysG
fis	deoA
fis	deoB
fis	deoC
fis	deoD
fis	dmsA
fis	dmsB
fis	dmsC
fis	dps
fis	dusB
fis	fadA
fis	fadB
fis	fau
fis	fis
fis	flxA
fis	fumB
fis	gadA
fis	gadB
fis	gadC
fis	gadX
fis	glcC
fis	glnA
fis	glnG
fis	glnL
fis	glnQ
fis	glnU
fis	glnV
fis	glnW
fis	glnX
fis	glpA
fis	glpB
fis	glpC
fis	glpQ
fis	glpT
fis	gltT
fis	gltU
fis	gltV
fis	gltW
fis	gltX
fis	glyT
fis	glyU
fis	grcA
fis	guaA
fis	guaB
fis	gyrA
fis	gyrB
fis	hisR
fis	hlyE
fis	hns
fis	hupA
fis	hupB
fis	hyaA
fis	hyaB
fis	hyaC
fis	hyaD
fis	hyaE
fis	hyaF
fis	ileT
fis	ileU
fis	ileV
fis	infB
fis	katE
fis	leuP
fis	leuQ
fis	leuT
fis	leuV
fis	leuW
fis	leuX
fis	lpd
fis	lysT
fis	lysV
fis	lysW
fis	malE
fis	malF
fis	malG
fis	marA
fis	marB
fis	marR
fis	mazE
fis	mazF
fis	mazG
fis	metT
fis	metU
fis	metY
fis	mglA
fis	mglC
fis	msrA
fis	mtlA
fis	mtlD
fis	mtlR
fis	nanA
fis	nanE
fis	nanK
fis	nanT
fis	narG
fis	narH
fis	narI
fis	narJ
fis	narK
fis	ndh
fis	nirB
fis	nirC
fis	nirD
fis	nrdA
fis	nrdB
