"gene","Bnb","DMmut","DMenv","DMevo","DMstrs","DMstrs_hp","DMstrs_he","DMprtn","DMnoise_ch"
"hycB","b2724",-0.0612541529949036,0.417273267229213,0.31942145313678,0.827062269282705,1.36863933982295,0.0233412533551627,NA,NA
"hycA","b2725",-0.0646984169142035,0.657975281714551,0.416096812228757,1.21683102425112,2.09680333096943,0.00691834638734623,1.35643578067852,0.212143545827551
"hypA","b2726",0.262033444683691,0.464708653550398,0.678767511932672,0.307975591499678,0.640474422989461,-0.0245360822119208,NA,0.100845857494235
"hypB","b2727",0.749230584287796,0.457825621878015,0.5158883365653,0.0565115891636502,0.272509158096041,0.0205057422101762,-0.226694122390005,-0.0674690598719451
"hypC","b2728",0.784773076561103,0.28371352480283,0.685504914239622,0.0790242700927503,0.269244254056948,0.0396852674244834,NA,-0.233050930700009
"hypD","b2729",0.47304379202814,0.0571030810483181,0.358221800268753,0.034555222553542,0.278418186343117,0.0304581810528027,NA,-0.145834480668145
"hypE","b2730",0.48091642428736,-0.0539206353441357,0.0453210030689706,0.118073987941918,0.149495002229478,0.00351741198688152,-0.487145170892226,-0.259722851567595
"fhlA","b2731",-0.191171867194477,-0.212558376260278,-0.146763611510901,0.0291720513036449,0.111098310684902,0.0108230919450171,NA,NA
"ygbA","b2732",0.659007115757393,0.213375525473999,-0.0462395644056638,-0.0536680096080515,0.157534321614719,-0.0377268171893209,NA,NA
"mutS","b2733",-0.0940004841750369,-0.261468208108774,0.0715781550049671,-0.0386138181005292,0.0043686987419293,0.00537728429192863,-0.094680323869187,NA
"rpoS","b2741",0.0608099931205788,0.125973606931729,0.113484234400332,0.028635045522978,-0.00840160124550315,0.151906882712087,0.38177941094249,NA
"nlpD","b2742",-0.180805560414877,0.405536702217432,-0.0389025964661184,-0.0489883768001222,-0.0819445985525377,-0.093295964004699,-0.130816135687738,NA
"pcm","b2743",-0.137699328053702,-0.343727308127581,-0.238660871676313,-0.109694660774058,-0.0510199047418788,-0.0722004470578134,-0.185111420342227,NA
"umpG","b2744",-0.0814836250918478,-0.306747652057369,-0.245665517970939,-0.10674109586622,-0.0818967365451934,-0.0967596068097771,-0.172846022943673,NA
"truD","b2745",-0.0477222090618069,-0.307457022981041,-0.184540958200117,-0.103066929743276,-0.0673675953088364,-0.0593390289628845,-0.108531487672739,0.030269502962601
"ispF","b2746",-0.093634320450929,-0.203161768024591,-0.187393987940154,-0.0647480118375685,-0.00758126967048434,0.0198837030856764,0.0688269260461278,0.114080259704151
"ispD","b2747",-0.0721414956011069,-0.112011853722525,-0.0176777800582414,-0.0491594979711741,0.00354422321793502,0.0469772133357645,-0.13812937034841,NA
"ftsB","b2748",-0.100552270349789,-0.264535249570339,-0.119121936754715,-0.121134647956942,-0.0795097719754538,-0.0221781444503717,1.32116454999743,NA
"ygbE","b2749",0.0643200864742637,0.216530792321758,0.123284689489482,0.122226252439428,0.240038949714118,0.0421135295328602,NA,NA
"cysC","b2750",-0.330342685734867,1.20545908452889,0.161186104056278,0.0460572029139361,-0.0119580526536715,-0.0980122169697017,0.219966124337184,NA
"cysN","b2751",-0.203423347170394,1.44133969857257,0.234567774160116,0.0193693232952989,-0.0320714439791966,-0.0562548517703713,0.330847106020168,0.436343179787299
"cysD","b2752",0.0662585950145215,1.96683063890617,0.556004746530769,0.003300098221937,-0.107290566828364,-0.0231729599737801,0.395586558006256,NA
"iap","b2753",-0.0527062253439576,-0.203400702524907,-0.0611308961401831,0.00133029870061951,0.20478976830115,0.0574505022359557,NA,NA
"cysH","b2762",-0.0715344493690913,1.38627785613337,0.390451808856931,0.0200149925792787,0.165746919987204,-0.0376493132701233,0.377682141858632,NA
"cysJ","b2764",-0.0415249266496124,1.76575577945117,0.855298032955536,0.0545693202842389,0.0517695100846444,0.117962173048904,0.338152041520791,NA
"queD","b2765",0.323480975134146,0.416238952654994,0.229334265986948,0.0616777228068059,0.160476708958664,0.0906990731978766,0.102342205278482,0.199116783121518
"ygcN","b2766",-0.0318892288524575,0.25867044379478,-0.0396476514571785,0.182259221391245,0.182496298670373,0.107850406413118,NA,NA
"ygcO","b2767",-0.0788830139346733,0.277765949280444,-0.0744665859849968,-0.0191991147658129,-0.0293146872044528,-0.0395555172076619,NA,NA
"ygcP","b2768",-0.166752306277176,-0.158108437768891,-0.0134677628882994,0.0278058158245452,0.0603353457000806,0.0125317173893406,NA,NA
"ygcQ","b2769",-0.122672925133095,-0.327371987849891,-0.179376047772941,-0.13979101422715,-0.120617903933346,-0.0683160421317332,NA,NA
"ygcR","b2770",-0.0757670837084169,-0.090183625877806,0.0995998820521896,-0.0870973552339529,-0.0846804062748756,0.0676967839110373,NA,NA
"yqcE","b2775",-0.0322895122301974,0.265661389423196,-0.024036058146781,-0.0290723799368333,-0.0678785071246133,-0.052519986972081,NA,NA
"ygcE","b2776",0.173516049459364,-0.259673843636555,-0.24503168351931,-0.0929397773267388,-0.119719939437926,-0.0793493758743304,NA,-0.0533358878928967
"queE","b2777",-0.110974867198239,0.569618529457293,-0.0418272693734845,-0.0711610728297898,-0.0957702374967656,-0.0267530986240009,0.227153553533144,-0.019754498996818
"eno","b2779",-0.00206629511745837,-0.11202104281492,-0.0885635815630456,0.0206910197754184,-0.0780912425725216,-0.0161442249905914,-0.13204447963784,-0.145444756473431
"pyrG","b2780",-0.00123318258815025,-0.136361121494811,-0.0369751514303565,-0.107582038583459,-0.039025642338414,-0.0502299565389729,0.0510379262627304,NA
"mazG","b2781",-0.187872655492951,-0.116739588813959,-0.0850635061556637,0.0400630258041972,-0.0850792582775664,0.0540790218844929,-0.0658110162366661,NA
"relA","b2784",-0.177363580852043,-0.324603801483101,-0.181827977629415,-0.0132774557113815,0.296493334934059,0.0437065625675663,-0.333662313369994,NA
"rlmD","b2785",-0.164571154671997,-0.281588988118748,-0.320275833185514,-0.0994254131336051,-0.12272360874166,0.00962028645635232,-1.25792362867496,NA
"barA","b2786",-0.163864409499187,-0.403965797682831,-0.150953800822681,-0.106698782153086,-0.00075581910831013,-0.066832068649162,-0.946623510203042,0.0698455488621308
"gudX","b2788",0.604265416752908,0.16819535727376,0.403665858702613,-0.0228333523642575,0.228531628336322,-0.0503820568402154,NA,NA
"gudP","b2789",1.43747150610945,0.585671815300391,0.598764713450704,0.00992612575540702,0.0241918928306966,0.192537663854401,NA,NA
"yqcA","b2790",-0.0223127745790717,-0.191489641211992,0.0996908482731549,-0.134188688589312,-0.0518233947065468,-0.0542936996162312,1.12639718327794,NA
"truC","b2791",-0.052660876269658,-0.202597188082066,0.0311771648675114,-0.129029890337401,0.0212881484344683,-0.0614982808540452,NA,NA
"yqcC","b2792",-0.0419448663488072,-0.213302330248756,0.112160371969509,-0.0307813310830544,0.06326486752909,0.130325749566474,1.30605588538569,NA
"syd","b2793",0.00862079555508172,-0.286607962873313,-0.170579627864459,-0.0514145720593771,0.100405401306007,0.0342608519414688,3.51075001331969,-0.0610488336619059
"queF","b2794",0.0962499310554143,-0.2826390508886,-0.0967098421958585,-0.111806853339532,-0.0349342252061948,-0.00237238599185541,-0.241278326566644,NA
"ppnN","b2795",0.0206992667313726,0.00652608225758688,0.117885437336206,0.0527468883442335,0.0348575632713795,0.0190755992467821,-0.203409100897039,NA
"sdaC","b2796",0.447417403683363,1.08092750250268,0.312923532212286,0.118324027227391,0.151921309655966,0.0240616315160831,0.793461030144765,NA
"sdaB","b2797",0.307554449896545,0.978755332009574,0.100246682455944,0.0862748714686405,0.156869614113822,0.0449776632233739,0.859688791418806,NA
"ygdG","b2798",0.0531966918829071,-0.190572745984889,-0.204353156936136,-0.03101274762909,-0.195950768131972,-0.0339346710756516,NA,-0.111137077588439
"fucO","b2799",-0.249546338253424,0.302316906086803,0.278682084542045,-0.0450098350502372,-0.131906339479244,0.022394701276761,0.291579564171973,NA
"fucA","b2800",-0.145731286045806,0.268251704024876,0.237204902257694,0.00326668197755087,-0.0566894227047333,-0.01510342176924,NA,NA
"fucK","b2803",-0.121281835181474,-0.230605496979584,0.086218145985542,0.0447146731891397,-0.0587062405451613,0.00895620820170029,NA,0.00314847432715648
"fucR","b2805",-0.305540188097504,0.0649430134868391,-0.0854951876337758,-0.128343411594558,0.0271022497017542,-0.129379660632185,1.14663464030191,NA
"rlmM","b2806",-0.0221004076366197,-0.0981324241876755,0.0739084126746737,-0.128155798859425,-0.129092149329661,-0.124721934400532,-0.0661495136498469,NA
"ygdD","b2807",0.170095763108262,-0.182682081649869,-0.0459772242102197,-0.0658906334302174,-0.11589997727062,-0.0964383379733663,NA,NA
"gcvA","b2808",0.277218640839701,-0.206438303519203,-0.269779351993802,-0.108036541943263,-0.186187293515155,-0.0180597996583931,-0.595759685193346,NA
"ygdI","b2809",0.10560192352231,1.0456073644268,0.360269816638264,0.675476569839516,0.621846913292488,0.401398847251578,0.137126867530156,NA
"csdA","b2810",-0.044696252927299,-0.164417912982908,-0.135195675067181,-0.12105164233492,0.019304411816103,-0.0615419990916413,-0.354021126142548,-0.0317948226356179
"csdE","b2811",-0.0221191983319354,-0.261374304375998,-0.156543917418454,-0.11681227839703,-0.161591789965796,-0.0487205509185091,0.00754174708688682,NA
"tcdA","b2812",-0.121225503853645,-0.212421888182389,0.183540357731346,-0.0977010277435658,-0.173375547361386,-0.0836714814386348,NA,NA
"amiC","b2817",-0.132726827012253,-0.179258635309855,0.0878311904533309,-0.0028657494717102,-0.0691790048495454,-0.0295593203966274,-0.023583771855618,NA
"argA","b2818",0.0645718148109943,1.36580740539981,0.38261170171563,0.336572932721095,0.215246669639089,0.21044013082546,-0.0177635452847884,NA
"recD","b2819",-0.19456851982851,-0.465001511379685,-0.191911729815061,-0.0778514924734621,-0.120765848583296,-0.0259469059590038,NA,-0.112088258318597
"recB","b2820",-0.159077534474249,-0.361296464277197,-0.116466714403592,-0.0841667686872404,-0.172399450192156,0.00820805284939191,NA,-0.268255102107792
"ptrA","b2821",0.0232970672998646,-0.335763827645273,-0.128638124235141,-0.121432963011456,-0.173281250614569,-0.00930138642946904,-0.0394028280006221,NA
"ppdC","b2823",-0.170164162008,-0.484031533393511,-0.0987105786983977,-0.0997553808763446,-0.147675420092485,-0.082237784510577,NA,NA
"ygdB","b2824",-0.203152797726616,-0.362771022772996,0.119263246928241,-0.114385130173591,-0.187213343661979,-0.0736390845025947,NA,NA
"ppdB","b2825",-0.0750802919253821,-0.233274929108985,-0.080571776155166,-0.0979779516530382,-0.115862748512791,-0.0833293756024241,NA,NA
"ppdA","b2826",-0.0328505093338226,0.138812427891198,0.0749453466040902,-0.0184849102123691,-0.073298817862374,-0.00558264782439405,NA,NA
"thyA","b2827",-0.034657578823087,-0.319993461592253,0.0927358873279148,-0.0883536466223768,0.0102936906775833,-0.0947367659592647,0.11599936595029,0.0983656600975646
"lgt","b2828",-0.0460275133259269,-0.231541120960446,0.135150437766576,-0.097039278931484,-0.0488696122655572,-0.0841437245475709,0.729194459955859,NA
"rppH","b2830",-0.0463193770159678,-0.285665724061444,-0.0713111758552464,-0.123547273048488,-0.226828318751629,-0.110088875711626,NA,0.0383722606773351
"mutH","b2831",-0.267382844489247,-0.433761271600954,-0.203252333247832,-0.043559654808265,-0.029589886432156,0.294787055316993,NA,-0.149212393358436
"ygdQ","b2832",-0.031317994468235,0.0632887935332377,0.103981933251631,0.104235959378607,-0.0623238303267347,0.016313876313003,NA,NA
"ygdR","b2833",0.245504759412978,0.505454047639906,0.0103379939703291,0.341137795368361,0.339176812870701,0.168745577782646,1.79905912381044,NA
"tas","b2834",0.0964229949871948,-0.046070642448728,0.0284057261466182,0.00212120704543872,-0.0299629748692982,-0.0605253445035175,-0.270601319664088,NA
"lplT","b2835",-0.244103674361153,-0.380076981987038,-0.374274872635937,-0.118048869538992,-0.0203022932079339,-0.0808371761159671,NA,NA
"aas","b2836",-0.0771735288457431,-0.451502095658932,-0.27219439096498,-0.071099373679363,-0.0108885516483967,-0.0320006891920299,-0.59251859669853,NA
"galR","b2837",-0.222047918385456,-0.261864579667732,0.00204163958979681,-0.0813061467681428,-0.156658151195256,-0.091030026433269,NA,NA
"lysA","b2838",0.126981252068358,0.62106415801604,0.155116676763379,-0.032873488547362,0.107309395551229,0.0287869145547385,0.298227222684745,0.0942857500901535
"ygeA","b2840",-0.0921051505502337,-0.24528480370467,0.0289356032989179,-0.00653117262405944,0.0170654121035193,0.0191220603826066,0.651768956417065,NA
"araE","b2841",-0.330873008306392,-0.526566895133801,-0.166395708356058,-0.0864074315864013,-0.104361371179859,-0.0248308535614948,NA,NA
"kduD","b2842",0.445328230962322,-0.343703968109442,-0.149668294670624,-0.0970820849368882,-0.106674278827925,-0.0849897095039178,NA,NA
"kduI","b2843",0.864817594299321,-0.0457269636930773,-0.103488401114732,-0.062744087466223,-0.00987385061493024,-0.0313805444748786,NA,0.121927669574605
"yqeF","b2844",0.282553275925187,0.628600505857908,0.298729549545252,0.123201058400874,0.338355501100775,0.0846018199411617,0.341279251101989,0.0855671516282005
"actS","b2865",-0.0496658023838189,-0.332286762641293,-0.0789686521505029,-0.0613621945208343,-0.161447233488643,-0.0306058215716986,-1.42487045742431,0.237968921380479
"xdhA","b2866",-0.10873554024089,-0.0920179401369913,-0.111496939201964,-0.0896304971536309,-0.112871213289779,-0.0160042257034377,NA,0.0135868278836005
"xdhB","b2867",-0.0724824543054924,-0.0494388611233981,-0.132022431068355,-0.081390358795337,-0.118532510926935,-0.0734216187683125,NA,NA
"xdhC","b2868",0.276761926707412,-0.0405152054455452,-0.102585847353593,-0.0989232908278295,-0.178653829525498,-0.0815758141810058,NA,NA
"ygeV","b2869",0.514537791579548,0.744421968455791,0.26741184470585,0.0421033427382784,0.160683833887151,0.118763905333561,0.895024953239397,0.0619854777385772
"ygeW","b2870",0.316302704908956,0.417680582328651,-0.0356099817775475,0.0449305343159176,-0.0615526054228776,0.0350503494053053,NA,NA
"ygeX","b2871",-0.0705996823492021,0.0841468377125687,-0.0417639483304624,-0.093893683382517,-0.149316255728522,-0.068828073694955,NA,NA
"ygeY","b2872",-0.029019214103544,-0.170868073161726,-0.0729987192098623,-0.000502014017874697,0.0205906263547384,0.240020100211344,NA,NA
"hyuA","b2873",-0.161928318819018,-0.279202627377379,-0.15504095274143,-0.0722082414477851,-0.0521027142407965,-0.0166085478403414,NA,0.0564981169303184
"yqeA","b2874",-0.16078614383981,-0.508359808365358,-0.23778025759548,-0.13956325890234,-0.0674471577516464,-0.0296994637612378,NA,0.755781092456673
"yqeB","b2875",0.136114683570211,0.277166176906075,0.0788230424046396,-0.123514094402918,-0.160976145582369,-0.0426066231712114,NA,0.114882605613766
"mocA","b2877",0.525009320169856,0.443322710505474,0.433710939447792,0.0133876878611029,-0.0203061294040561,0.119814408912301,NA,NA
"ssnA","b2879",-0.048273022553815,0.0353596323998085,-0.0586335195152152,-0.0190816054968969,-0.0569808716326594,-0.0153000748082055,NA,NA
"ygfM","b2880",-0.057630160137618,-0.17084488660879,-0.267465205795203,-0.0834822495939274,-0.0692722773549667,-0.00263929628408538,NA,NA
"xdhD","b2881",-0.0175669631696181,-0.470944178895984,-0.274183430906281,-0.0673129692403708,-0.12085600553351,-0.0698404138329499,NA,NA
"guaD","b2883",-0.204365263118381,-0.00619149475365999,-0.254687481069134,-0.0986771350954848,-0.171886843988848,-0.116905684803095,NA,NA
"ygfS","b2886",-0.0875148420118438,-0.207566312599572,-0.0272918911195373,-0.0823949315641855,0.0155764116975123,-0.0828901965390995,NA,NA
"ygfT","b2887",-0.0575667759888421,-0.349530279860312,-0.176763010325267,-0.0534987344929874,-0.0125037585281938,-0.107890206555022,NA,0.38690521296512
"idi","b2889",-0.0899098381838501,0.0669995405026619,0.144221944869037,0.141742447488831,-0.0518069305199579,-0.037778760850316,-0.16595769395431,NA
"recJ","b2892",-0.188925093944808,-0.297146588585248,0.00931680649605043,-0.0910914865133756,-0.114560004156702,-0.0341936300272646,NA,-0.0793442199162965
"dsbC","b2893",-0.106481995340193,-0.36331791051807,-0.052431401550155,-0.119336271492522,-0.149551054851295,0.00670132723554634,0.194002938353333,-0.203251448202983
"xerD","b2894",0.1600170637111,-0.290503523339733,0.0497238210682943,-0.0843518505437322,-0.104192845255886,0.031222116988533,0.103219650232804,NA
"fldB","b2895",0.128323226371583,-0.12976980698623,-0.0374049081591615,-8.86521289714115e-05,-0.0288892359097934,-0.0193113347925672,0.327154303331687,NA
"ygfX","b2896",-0.0115052698246688,-0.16981334777702,-0.0299775944369783,-0.0758992407761637,-0.0780538206976634,-0.0701216266759605,NA,NA
"sdhE","b2897",-0.0584207383263705,-0.117587561267122,-0.0233343463391486,-0.0916019112003571,-0.126150151172676,0.0258524885173527,NA,NA
"ygfZ","b2898",0.00317379449227673,-0.0101185251187461,0.025350494910916,0.0216386944230359,-0.0298447728220101,-0.0324745903926353,-0.148707389303901,NA
"yqfA","b2899",0.0254153846414184,0.446578911697579,0.296838896161859,-0.0993600570028357,0.104142101694686,0.156446496940944,NA,NA
"yqfB","b2900",0.0324306237080988,-0.109503926888421,-0.0345331259421971,-0.0689905337742074,-0.138346422712467,-0.0228760978079253,-0.244730978601589,NA
"bglA","b2901",-0.193007423528533,-0.253013127510811,0.00445822553532937,-0.0400006044614244,-0.0919156722158211,-0.0105248765029674,-0.149956115149525,NA
"gcvP","b2903",1.21378533907561,0.573681432241639,-0.0301845041161002,0.167697252491165,0.499641413572318,0.149932750239909,0.0915712457911264,0.161432964612106
"gcvH","b2904",1.30730290817897,0.739206526624911,0.0353099737481721,0.286405918518444,0.545621161092453,0.254283424830445,0.118239837681751,NA
"gcvT","b2905",1.18424198053385,0.730176849406272,-0.0784034456059503,0.355373338335846,0.724659562241952,0.268261750869201,0.366191780848388,0.154067747739284
"ubiI","b2906",-0.133849082540395,-0.281234516923155,-0.189383677136058,-0.0955209621731971,-0.132512739312242,-0.0467045636551322,-0.295089217371787,0.0813321614772973
"ubiH","b2907",-0.00264846747526548,-0.270918237968279,-0.0870094291915357,-0.0884041938252813,-0.0563782921449243,-0.00762890966281751,NA,-0.138865070665189
"pepP","b2908",-0.125294702427935,-0.403327139850943,-0.0879200500305118,-0.121743609298655,-0.110309239895472,-0.0396418745678023,-0.253537056373545,0.181913543740406
"ygfB","b2909",-0.158879259679319,-0.359405979267831,-0.141308609724194,-0.147564243640702,-0.2063455692494,-0.00168265695880876,-0.0756581259255575,-0.0230458426642288
"zapA","b2910",-0.0769831026807255,0.072277592020492,-0.0944380801890379,-0.0411893168419276,0.0116549024049903,0.0203599387915719,-0.0268020050482198,NA
"fau","b2912",0.0797972818384439,0.534354844856225,0.701655487468359,-0.043527661683826,-0.0494613230631895,0.0546864922375374,NA,-0.161123634786084
"serA","b2913",0.30151367435442,1.05395791393772,0.0328556219856274,0.10523751115156,-0.00380156929664294,0.0721307325642034,0.276065315183922,NA
"rpiA","b2914",-0.133808111516147,-0.14018844285492,-0.140318097316199,-0.0758725588869318,-0.155321127967311,-0.0211483762139162,-0.215635674318259,NA
"argP","b2916",-0.035509022764029,-0.188797443108916,0.0963607439372904,0.0121589601027998,-0.0441536483503501,-0.0337738931186347,NA,0.215080819723432
"yggE","b2922",1.51323649257028,0.114990148989171,0.0773915712769499,0.123977747174263,-0.0213145741927053,0.0819838155951984,-0.208472556461967,-0.156962044419469
"argO","b2923",2.94850435410559,-0.0559123064160316,0.0807981846532599,-0.0573982012915133,-0.0459171570947273,0.0790841381428977,NA,NA
"mscS","b2924",0.103720636402832,0.573113068539966,0.127279553556126,0.14316200278534,-0.0388203299420684,0.179097256711951,-0.0889211981198516,NA
"fbaA","b2925",0.0841067006012317,-0.261330805198825,-0.040540678053038,0.0318310685234552,-0.0287536954544574,-0.0305400427824235,-0.1711176936054,-0.0851194579637538
"pgk","b2926",0.0495242224814385,-0.238951196345312,-0.101198994501514,0.0443494078280263,-0.0270638444102358,-0.00312792644330132,-0.265173682979249,-0.00489388283169168
"epd","b2927",-0.0349674526089783,0.0427159816712605,0.0805759552208636,0.10047573515399,0.403708076398903,6.1525724892264e-05,0.0693493199954857,NA
"yggC","b2928",-0.139173642553349,-0.34030584305368,0.148810162493158,-0.193243832524276,-0.150100496304793,-0.122569454713666,NA,NA
"fumE","b2929",-0.142431731587921,-0.379528229923776,-0.0729985054864526,-0.133586915236652,-0.0527494586152432,-0.103961019796074,NA,NA
"cmtA","b2933",0.0870582253021729,-0.195503760767298,-0.111955283575257,-0.0545508133583968,0.0521689779279483,-0.077918958398935,NA,NA
"tktA","b2935",-0.207249343890362,0.061685186206387,-0.129654726475144,0.0165199344240438,-0.026494740891455,-0.0856689653457778,0.142066287938299,0.109803538559511
"loiP","b2936",-0.165735802854667,0.112923741178731,0.21752307850661,0.223618972433079,0.120946309080128,0.0697504688118493,-0.25199189677422,NA
"speB","b2937",-0.0149349600347195,0.200555439662829,-0.0077149833023345,-0.0196032258359221,-0.10383989674823,-0.0861184188964548,0.152410989812782,NA
"metK","b2942",0.335929087763704,0.822256206259993,0.194842358016862,0.152217493032451,0.350010855323086,0.105833757297414,0.269182984539983,-0.0814242062730326
"galP","b2943",1.23272013909989,0.314581400328649,0.409154418192186,0.362031972096404,0.296080635790036,0.266653993794342,NA,NA
"yggI","b2944",0.178059560388207,-0.128997789304721,-0.0437379586854927,-0.107641102443541,-0.0747563135059029,-0.0762312356340643,NA,0.166975035363402
"endA","b2945",0.0952051208166192,0.00319478950487528,0.219975777135392,NA,NA,NA,NA,NA
"rsmE","b2946",-0.00516123014752579,-0.352142154344549,-0.12982504842796,-0.0859961104458729,-0.0485136800651899,-0.0611484078307104,-0.0994660999467303,NA
"gshB","b2947",-0.145658946327449,-0.378313042834459,-0.260483384872438,-0.0518342319798496,0.0129968952115355,-0.0723952974492281,-0.214629146726448,NA
"yqgE","b2948",-0.0322717829449097,-0.207297003145979,-0.101090709633352,-0.0781643724572145,-0.1293939805133,-0.0815584830458893,0.0576134116217014,0.064198458448648
"yqgF","b2949",-0.264186299685573,-0.17750605209213,0.0922845627508476,-0.0656175626609213,-0.0949466237417526,-0.0913895178579115,-0.0915424736540424,0.0692706760600289
"yggR","b2950",-0.199933688964485,-0.0167331099382938,-0.0660855480347985,-0.085333582783674,-0.120308905776582,-0.0455788528679764,NA,NA
"yggS","b2951",0.142604205293619,-0.273694297712947,-0.142805976566323,-0.052458011535554,-0.105531624548757,0.00341902238073677,-0.10488404136957,0.0634112621389838
"yggT","b2952",0.0780363911548732,-0.18843309303116,0.0373069390229452,-0.0258774819386023,-0.0590681350658092,-0.0890404100521938,-0.153119139979111,NA
"yggU","b2953",-0.114399680481353,-0.109160693774347,0.211173190363038,-0.122546559327109,-0.142360932920197,-0.0758219994658302,-0.0246822804137641,NA
"rdgB","b2954",-0.0906686393274049,-0.2079849452867,0.148756614337928,-0.093302076732275,-0.118667097842814,-0.0204653440293151,0.104113156144364,0.0288595379709143
"hemW","b2955",-0.127791402734618,-0.209060539333865,-0.141847790859815,-0.100643140875196,-0.128352349092252,-0.00883004559133316,-0.789291058008569,0.00265536456066939
"ansB","b2957",0.695445733710282,0.900899360273214,1.13011393112851,0.209211562340903,0.652300827204855,0.241761520869903,-0.375889857489272,NA
"yggN","b2958",0.162274833992626,0.280625136720029,-0.19713462248599,0.0385386029967218,-0.0238706637915536,0.0522347277047309,-0.156453376112885,NA
"yggL","b2959",0.0888348428060892,-0.246957106766116,-0.0735893018435782,-0.0381265188898162,-0.114434889306343,-0.053207371659498,-0.180229652761239,NA
"trmB","b2960",-0.076590931926981,-0.26173194403672,0.130717663112307,-0.0422216615757664,0.0169180701298843,-0.0484303889078543,NA,0.0243851656645944
"mutY","b2961",-0.0788576110592755,-0.192696797520379,0.0793076420711233,0.0227826416500577,-0.116516353140177,-0.0146966450300483,-1.09396334895577,-0.118269731069987
"yggX","b2962",0.0917806881183527,0.00909114896281971,0.193430732775132,0.0684068861042,-0.0342015692632257,0.0519864925285526,-0.115182850178316,-0.161945576687905
"mltC","b2963",0.140066294683223,-0.138345484247092,-0.112159592516938,-0.0426458386500367,0.0683744298789249,-0.0578385498003149,1.12428283809724,NA
"nupG","b2964",0.265006600641984,0.119989759877119,0.222188313271141,-0.0265993086068906,-0.128654480857974,-0.0790901663116228,NA,NA
"speC","b2965",0.0608709124846498,-0.0266497086561998,-0.141659857691467,-0.0246931998993181,0.0502460320096594,-0.00953022527851896,-0.0411316045843809,-0.15739358402653
"yqgA","b2966",0.314330509197143,-0.0713475222404019,0.147170219415111,-0.0327678403727367,-0.137920534520027,0.00022875868875033,NA,NA
"yghD","b2968",-0.142914330936469,-0.354047564873951,0.0709095347351727,NA,NA,NA,NA,NA
"yghG","b2971",0.45983789700291,0.416912877598741,0.345088358263776,NA,NA,NA,NA,-0.149534165696707
"pppA","b2972",0.129171821142562,0.0238611694360443,0.151514581159621,NA,NA,NA,NA,NA
"yghR","b2984",0.103892303129951,-0.0702528099767453,0.0520041372403146,NA,NA,NA,NA,NA
"yghS","b2985",0.221681798384663,-0.116326597608767,0.033906386205361,NA,NA,NA,NA,NA
"gss","b2988",-0.134168300453953,-0.0873572460450933,-0.17734082517647,-0.0174946736186667,0.157020327463787,-0.0152116824192412,0.265094944250044,NA
"yghU","b2989",0.0803061334911747,0.311107601126242,-0.0888292847988045,0.110024877457186,0.047639011458498,0.0803615683668358,-0.263299543150332,NA
"hybG","b2990",-0.17954009673892,-0.204467498308266,0.019599375869594,0.040194351980823,0.0153593913299606,0.023212749736219,NA,NA
"hybF","b2991",0.0852246417552238,-0.20726915729568,0.238603192026002,0.0695233191714527,0.169424779213337,0.0328936065932403,NA,NA
"hybE","b2992",0.357152765625015,-0.0685710067935617,-0.0603116498163202,0.0656004738194304,0.239835192003055,0.0105252719059039,NA,NA
"hybD","b2993",0.414629565565937,-0.0873386949064913,-0.137595208999957,0.00432290287370091,0.195436194523834,-0.0227026034075818,0.131149970722714,-0.0576969956484251
"hybC","b2994",0.294952006919057,0.192498691550902,-0.0184401609903906,0.0517505260671631,0.485219786541876,0.0035845977108783,0.562909893670249,NA
"hybB","b2995",0.549928611953935,0.468989829983466,0.137385080157679,0.106596479331558,0.617512494689536,0.0258986203242823,NA,NA
"hybA","b2996",0.781371034909594,0.636021462576326,0.137145928192168,0.0827744920466438,0.418285636269818,0.0139219445932398,NA,NA
"hybO","b2997",0.802884547010756,0.762257663830039,0.155729656222399,0.0458961673644175,0.414291560354062,-0.0333198347341641,NA,NA
"yghW","b2998",-0.0309896112575057,0.685274917175646,0.132061381110386,0.0110713862203154,0.426238299413921,-0.0792442331352986,NA,NA
"gpr","b3001",0.261936953141826,0.740847799687933,0.366472901869146,0.00557149146905916,-0.00720228313309812,0.0783763790167951,0.159445181188344,NA
"yqhA","b3002",0.173732361587066,0.148341422713295,0.108720832195586,-0.0295917363426266,0.0293660150585519,0.0189145968307397,NA,NA
"yghA","b3003",0.436188424818685,1.02551034165703,0.234060907569755,0.812125316460222,0.713054414276707,0.443653236987144,0.184671503158954,0.209065527109944
"exbD","b3005",0.175654236297331,0.556532959397475,0.214352593124037,0.0410276506658855,0.722465320914054,0.53174504529997,0.349520496355755,NA
"exbB","b3006",0.0652124722243155,0.485917368363594,0.294969319157195,0.0625428286266783,0.756635556185871,0.550249087214235,0.261580214306294,NA
"metC","b3008",0.0631096352099676,0.482969257313952,-0.249385774623055,0.0593226016642247,0.538023459658131,0.0126913690256125,0.191818285045323,NA
"yghB","b3009",-0.0587315617671815,-0.143527429636723,-0.244239327136197,-0.0117430352723368,0.163548154958674,-0.0615565042022192,NA,NA
"yqhC","b3010",-0.0774877097853357,-0.220689228862797,-0.126621923864696,-0.101697942830541,0.0273076738322059,0.144259894415268,NA,NA
