"gene","Bnb","AncHa_rep1_0","AncHa_rep2_0","AncHb_rep1_0","AncHb_rep2_0","H03_10","H04_10","H06_10","H08_10","H10_10","H11_10","H03_30","H04_30","H06_30","H08_30","H10_30","H11_30"
"yegD","b2069",7.96013613662365,7.48683728500546,7.21309823248078,7.20008532230701,6.97221888889713,7.02005477727952,7.81736035172479,7.83884088084836,6.2645072724923,7.93237940672801,8.01969395952856,7.14409305636925,7.2204784211558,7.73157741532786,6.23127723830452,7.02488961971494
"mdtB","b2075",4.6321629423683,4.6067916051383,4.55514657414357,4.51560431651361,4.5296755745052,4.41258294597866,4.72941599058441,5.6130579220427,5.1432440835342,4.25103963223262,4.47859352812334,5.38858137801517,5.10711170149976,5.46074987809235,4.94114224954348,3.62775976938471
"mdtC","b2076",4.78812059148464,4.54125175978172,4.3506477440463,4.36133944561756,4.49811656437093,4.34434163572937,4.96143834178204,5.14847067505906,4.73783339164057,3.36740601736096,4.55514657414357,4.98448248391456,4.68589163445367,4.86869576809292,4.43541383498682,3.65354373298063
"mdtD","b2077",5.31335615698164,5.21225495739315,4.95033080452277,4.80752466304699,5.0690715456234,4.03790937739433,5.31335615698164,5.81642165862631,4.94548308089766,4.36133944561756,4.70934416169789,4.45606797147232,4.95564928136099,5.42819712787091,4.80752466304699,4.45606797147232
"baeS","b2078",4.72941599058441,4.80752466304699,4.86869576809292,4.93461550263321,4.61692644234163,4.48390869267195,4.77860320711137,5.32244039859674,4.8554737106767,4.78812059148464,5.00308880314758,4.82345054809124,4.95033080452277,5.17411526466428,4.79376179909093,4.76866376369003
"baeR","b2079",7.03502372682337,7.16758916311501,6.95980255818365,6.77948827424375,7.28975598847217,7.13216812237653,6.63540436383693,7.20507744330881,6.68116689212001,6.71272057246513,7.00712878543265,6.77154354838199,7.13845776450928,7.02647390098112,6.35071653303138,6.53988601046946
"yegP","b2080",4.47367291222791,4.47367291222791,4.28975978835539,4.47859352812334,4.60019879474515,4.69365734824629,4.86869576809292,4.27603992209716,4.50315932824649,4.95564928136099,4.80752466304699,5.13340875170675,5.45074219240123,4.06891239461841,4.80229535101305,4.72941599058441
"trhP","b2081",8.76060207938383,8.47903427151184,8.37393247201442,7.98444097224567,8.40243965227239,7.96941997170448,8.21904733824119,8.28108247283129,7.84290819155576,8.53285048869084,8.24155335092012,8.97003380554711,8.51406925376912,8.81730266621841,7.06126650991926,8.04788506227728
"yegR","b2085",3.40850731643515,3.72071995406269,3.71381570173846,4.14325752250922,4.03790937739433,3.45094056222767,4.29416204710546,3.70713598979469,3.64515936146155,3.85770577356737,3.26545035281772,3.25526509257671,3.22118624809341,3.50989261349011,4.18606873180827,3.71381570173846
"yegS","b2086",3.64515936146155,3.34182054014642,4.72393914961706,5.0144575672103,4.48390869267195,4.3926977758806,4.12087549195931,3.72657450467886,5.69578834722746,3.72657450467886,4.4890119286942,5.86418199491487,6.07311025604016,4.16621150455991,5.52320560715181,4.44702911288276
"gatD","b2091",11.3618960916572,11.7576631212895,12.6315234127145,12.5488238129621,12.1145996228636,12.4139029654916,11.649561138662,12.1365011921642,13.1781376210737,12.1145996228636,11.0445623415248,11.0692742704904,12.0179896714411,12.2815486717455,12.9305005480622,12.5040653052172
"gatB","b2093",11.7990469881897,12.2705164776013,13.3279512507462,13.3995765692965,12.351406248711,12.5611335978641,12.3103126324705,12.5895746181113,13.6188626517421,12.7808730179236,11.4473484357599,11.6585831928315,12.3666763402564,12.9526887894043,14.0736573883545,13.460296025961
"gatZ","b2095",13.1509274856017,13.573417720751,14.3826580076709,14.3267852818094,13.6831393282235,14.0972319683424,13.4277128279874,13.5313513540724,14.6346562351868,13.6950246941933,12.6315234127145,12.9305005480622,13.6831393282235,14.2499614460421,14.7554798483711,14.5827601620559
"gatY","b2096",14.4413263987624,14.5254267993235,15.3913648233147,15.3913648233147,14.7959935741791,14.9590173579341,14.3267852818094,13.8348774437884,15.5518588495358,14.5506536812006,13.4277128279874,14.1933005516549,14.3267852818094,14.7554798483711,15.5518588495358,15.3108642550941
"fbaB","b2097",5.60206774270115,5.68544987205962,8.317456134393,8.18527287971719,6.71272057246513,7.06772637257901,6.24973996873997,6.69593599080538,8.27591636999846,6.46806750242023,6.86563532396735,9.04522171914335,9.06257511270762,6.88759239642948,8.63704090446142,8.04257551405636
"yegU","b2099",4.79791315758709,4.82829013090325,5.05638729671965,4.89699668895247,4.98937421633223,5.00308880314758,4.61692644234163,5.49838153500728,5.27640238699278,5.36728452105347,5.02905787979855,4.72941599058441,4.96143834178204,5.397866498236,5.25341921187199,4.67143099311225
"yegV","b2100",5.82606314011348,5.92527224138095,5.60206774270115,5.8876329630366,5.88381162208134,5.77492303128893,6.00197383021249,6.15773773751332,6.12015384179624,6.344419727612,5.6130579220427,5.59764140683733,5.71710504419263,6.25369766575296,6.08854693096041,5.95399044420136
"thiD","b2103",6.10966072654165,5.98408011544853,6.46806750242023,6.13010240596068,5.54442525031654,5.17890744489806,6.01598354561944,5.99176519425054,5.46550731032646,6.15511977510897,5.99898709671551,5.41805886356302,5.49546936924269,5.99898709671551,5.29761944777098,5.76084161167705
"thiM","b2104",5.40997995113851,5.31850207550785,5.51923541726738,5.30639156397896,5.00831993512432,4.20642147115086,5.44498140913393,5.31850207550785,5.0690715456234,5.30232289119759,5.44498140913393,4.42536746829589,4.94114224954348,5.41805886356302,4.229667242413,4.86869576809292
"rcnR","b2105",5.66115310802614,5.63182313168995,5.98408011544853,6.05137255373283,5.32244039859674,5.08228864744375,5.75582228324349,6.49294521564298,5.97335530905604,6.16742631343879,5.6522716650912,5.0144575672103,5.00308880314758,6.28451856820461,6.26870044324441,5.86974796628834
"rcnA","b2106",4.81218757112124,4.87308104682082,3.68831970579774,3.94306535447707,4.65235832389289,4.57973887266083,4.49449226765656,4.86869576809292,3.91017212488427,4.76866376369003,5.03721994522621,3.53659439549435,4.62844840943846,4.69080426725668,3.46608198555011,3.93085884643078
"rcnB","b2107",8.39124996514311,8.15599928612393,8.60526617387841,8.7980681986437,8.14316973060081,7.84041210665574,8.4642889212416,8.58210671939805,9.69908159224529,8.95329103160594,7.99922379169665,8.10881001980079,7.99545790257513,8.69714560236807,9.88309611576184,8.7187789838282
"yehE","b2112",5.86974796628834,5.87239225438475,5.58443629290258,6.43147260475652,5.89394829639246,5.78330336473776,6.40694902124338,6.02790102134593,6.96903360344433,6.80875282606876,6.34786606704725,6.86034092609493,6.89533982728193,5.90560441209533,7.53153143973717,6.71272057246513
"yehM","b2120",2.31960266616606,2.23368818646679,2.10977644784686,2.38288684681901,2.23368818646679,2.56405386074518,2.23368818646679,3.06005499058039,2.45468505540378,2.77839913238448,2.65419926632755,2.67921287970992,3.07336834473964,2.705019647401,2.73398116087602,3.06005499058039
"yehQ","b2122",3.1413286542224,3.07336834473964,2.94815429402474,2.94815429402474,3.2309089363923,3.1413286542224,3.19067427145856,2.97600511886418,2.87326162478109,3.08168687024886,2.99045739756878,3.37664549102123,3.31312449828916,2.92960909797005,3.06005499058039,3.3955609468394
"yehR","b2123",5.12828080229338,5.02433049112109,4.01401048358553,4.16157890911914,5.08228864744375,5.02905787979855,4.92018359287512,5.26083603747209,4.62422000245931,4.9016247293428,4.83380833754433,4.25103963223262,5.16349106319744,4.86306516554311,5.16868732118863,4.27603992209716
"yehS","b2124",8.54192453460305,8.62718579841784,8.12586061651557,8.27305222859041,8.48738944340346,8.40043473714034,8.7428909499962,8.4659889805596,8.48559555230558,8.65094481700149,8.56194111891904,8.40689802654713,8.37758018940287,8.70487193307913,9.09119793080752,8.55544437742586
"btsR","b2125",8.35749304637967,8.57403513111509,8.02340850265016,7.96508969930283,8.21755673766649,8.19219483479826,7.80496058536336,7.77995992020335,8.07822800245228,7.64363179237199,7.95082961500255,7.12673995057033,7.78869349787136,8.73727368403846,8.25944861358686,8.1292196852037
"btsS","b2126",7.73398637633163,7.89286748720718,7.17697734519997,7.37731497237422,7.53153143973717,7.2933578830412,7.38405422536698,6.92763333444439,7.46479793822537,7.03280281427007,7.29855638077478,6.55459187407467,6.620795588643,7.84749788867191,7.74972597288875,7.44507563218293
"yehX","b2129",4.42536746829589,4.46502801150928,5.27266884587883,5.08228864744375,5.2930168828052,5.27266884587883,4.6321629423683,4.56054201429766,4.38009030725248,4.06891239461841,4.43541383498682,6.3414985452659,5.54442525031654,4.5296755745052,4.10070051519243,4.96739632778687
"yehY","b2130",5.0144575672103,4.86306516554311,5.74820974917692,5.2930168828052,5.63182313168995,5.72077821594304,5.51172783370248,5.21225495739315,4.83380833754433,4.54125175978172,4.64066953049537,7.04651410563759,5.74396753084781,4.93078791895362,4.54125175978172,5.37975900966682
"bglX","b2132",6.93496819699484,6.86563532396735,7.5337679749388,7.70439974884454,7.09235745124754,6.91175570336173,7.40107884281009,7.3328459264284,8.08040866976435,7.98689957016706,7.06126650991926,7.46177275900883,7.09041011292827,7.30009933020139,8.19844326943893,7.5028314057831
"pbpG","b2134",7.89424329151019,7.9725621386719,7.40344922825878,7.59092116587366,7.84514069028591,7.68361840688094,7.8611208758945,8.0523015096213,7.80730857575119,8.24252081650647,7.7392240418283,7.69875021971755,7.65895096488441,7.95293006495663,7.94681882768797,7.67309204964587
"yohC","b2135",4.17337875530975,3.70713598979469,4.09130922265354,4.13375821189764,4.26671853504853,4.33787426680693,4.04469411008918,4.07457061981873,4.41258294597866,3.94306535447707,3.60567338392169,4.40467815187498,4.97789974470312,3.91017212488427,4.62844840943846,4.36542587225629
"yohD","b2136",7.58285631111284,7.67491470535408,7.75280370489724,7.92133769072492,7.79154249145626,7.67491470535408,7.94681882768797,8.04539121211632,7.79277805918949,7.95082961500255,7.57339556254364,8.09770661890821,7.80234832971033,8.01770388203076,7.88464332244435,8.13571994590468
"yohF","b2137",4.3055539964983,4.27603992209716,5.31025618379592,5.27980032843918,4.88116639413011,4.72941599058441,4.72393914961706,4.06403796704125,5.50654238029603,3.92371613558743,4.10070051519243,5.49322647369029,5.80844428509218,4.24561868932235,5.1122673438035,5.21225495739315
"dusC","b2140",7.38115224335167,7.05827154530348,6.61037897959814,6.57508992806631,6.66606828499354,6.80875282606876,7.18323974376619,7.38882322189762,6.98188859304349,7.58034086962655,7.38115224335167,6.95798398381632,6.90893826773771,7.28149936262358,6.60827440990842,6.28451856820461
"yohJ","b2141",3.89975207155579,3.83115912607644,4.21640600823548,3.81671186536422,4.71958474089224,3.63581291227326,4.14920269464067,5.26768199184663,3.94306535447707,4.25734170975935,5.14847067505906,5.1122673438035,4.20145115764917,4.04469411008918,4.29894918636724,4.78812059148464
"yohK","b2142",4.07457061981873,4.21085270472622,4.11424877624436,4.03464997864436,4.24189544358227,3.85770577356737,3.91017212488427,4.40467815187498,4.14325752250922,4.5296755745052,4.7617451438686,4.7617451438686,4.19160953253358,4.01401048358553,3.51679567308199,4.61692644234163
"cdd","b2143",9.90424210112289,10.1276207564544,8.53285048869084,8.65685686019524,9.03814762231375,9.69656926418954,9.13180901121822,9.46132138905854,8.81965602919623,9.40837960960544,8.43124484063651,8.1942969105258,7.51486905882494,8.87926459932441,9.01755269944148,8.95970185830419
"sanA","b2144",7.69875021971755,7.83150578693971,5.92866679122491,6.04178986500628,7.07528886724125,7.20008532230701,7.18551457338592,7.24605201698435,6.26111662946839,7.02213549786789,7.15965625440104,6.2791896951603,6.28451856820461,6.99213348765409,6.87726105417822,6.21792528139987
"yeiS","b2145",7.99731873277159,8.30483394297309,6.37403488579761,6.2751859882037,7.64363179237199,7.75902348033679,7.28759782181705,7.92340866937049,6.10332937900944,7.15775023330385,7.91511117350914,6.7869539897517,6.85255502933509,7.80496058536336,6.56485310007785,6.31510229624626
"preT","b2146",5.89129740056573,6.00821479026945,5.56134154604162,5.45657237808628,6.08230619428544,5.83352218408625,5.74396753084781,4.80229535101305,5.74396753084781,5.37975900966682,5.95399044420136,6.08854693096041,4.72941599058441,5.16349106319744,6.81979049092755,4.83962399201406
"preA","b2147",5.69309937272105,5.94145076049068,5.00831993512432,4.90601234930347,6.04540432239305,5.6662184520112,6.13841914164562,4.73783339164057,5.47842262432144,5.51923541726738,5.96192441098632,6.1648935548735,5.01756515930658,5.1122673438035,6.61266730124284,4.93461550263321
"mglC","b2148",9.19660754531871,9.83800217896624,6.95550166372852,7.09235745124754,8.986522009408,9.3749531675051,8.54427392287479,7.89286748720718,8.66165420215711,7.5028314057831,7.4826087478788,6.53592014468488,6.24659589885635,8.9289431563211,6.91175570336173,2.10977644784686
"mglA","b2149",9.73241812552281,10.2965080381792,7.06126650991926,7.49382530532996,9.27777111954572,9.98357176463269,9.16061219375641,7.751186523527,9.00660695226855,7.70439974884454,8.02697399205125,6.63875461661107,6.49998372699424,8.75252863986469,7.17015181960009,5.397866498236
"mglB","b2150",11.2390769737855,11.5866749578541,9.25171925500295,9.64073975149227,11.1230105468813,11.5613910347057,11.0755185576862,9.8327921903621,10.9893005749385,9.98071650406717,9.5595866327281,9.07098621975601,9.7105361341075,10.649923860751,9.37779689328895,8.87690063161843
"galS","b2151",8.02471605023816,8.2932399735474,6.55459187407467,6.65163589281435,7.63534943070926,8.15599928612393,7.76962040778292,6.3414985452659,7.89286748720718,6.91752612191096,6.95357990988726,6.01598354561944,5.22973227134854,7.26376745993857,6.21014460743459,6.74414954356942
"yeiB","b2152",7.24758424155851,7.25509079459602,7.17441129555158,7.21309823248078,7.45490929989538,7.09235745124754,7.68361840688094,7.79758159054762,6.72318908395197,8.83600852399229,6.87189160892061,7.51734925963487,7.08446753694464,7.65702858393778,6.60561809118038,8.3141043083198
"folE","b2153",9.02467559346028,9.00660695226855,9.48932779061686,9.39437707312626,9.24696995634554,9.46567905696951,8.95329103160594,9.60861584482848,9.36754329706386,10.6631734432014,9.5805650550844,9.29058722676302,9.69341490305427,9.40673100022914,9.24920780678084,10.2830165808469
"yeiG","b2154",7.03280281427007,6.96144880686672,7.38882322189762,7.49816951847215,7.19790190727839,7.56087471389849,7.33446426760024,7.50761363219782,7.82772241588395,7.5118443693157,6.69113263975744,6.620795588643,7.1959771053437,7.21604734237073,8.08040866976435,7.17015181960009
"cirA","b2155",9.53451484000049,9.43817621200862,10.5141851060183,10.5370696154861,9.46567905696951,11.1425730302219,9.36512188453992,12.0376023359226,12.2277164291947,10.9978269150131,9.25582345404231,7.26376745993857,10.0090337063522,11.0245846704786,11.1769329683828,10.9555701082789
"lysP","b2156",8.34264350705779,8.17604474421454,8.80901866907676,8.60526617387841,8.09770661890821,8.23014006101546,8.01969395952856,9.20446991705217,9.03814762231375,9.18988024856744,9.07267966343632,8.66165420215711,8.77672173647516,9.40453989972911,8.61019068780286,8.31151130510346
"yeiE","b2157",8.02340850265016,7.91511117350914,8.18350995087837,8.23670073154983,7.99545790257513,8.17604474421454,7.97544242977721,8.21393454788909,8.37393247201442,7.8611208758945,7.95809723397073,8.35505991633716,8.11099522703509,8.04539121211632,8.14441536513309,8.43124484063651
"yeiH","b2158",7.34386980584165,7.24758424155851,7.11926887545935,7.01072665625827,7.36764219243416,7.17441129555158,6.8978709715403,7.81736035172479,6.83477357588388,7.28298847850991,7.19001810381541,7.45901438408334,7.40857856108199,7.78240392800248,6.2751859882037,7.20507744330881
"yeiL","b2163",4.00889987996701,4.12704720242894,4.00017580545888,4.12087549195931,3.59012386206144,4.18606873180827,2.705019647401,3.74528710142469,4.57973887266083,4.13375821189764,3.34182054014642,3.17600167504131,3.57543653919339,3.93085884643078,4.57186560522492,4.18033303275175
"fruA","b2167",7.68361840688094,7.73754028896526,7.98285454489723,8.00517435586177,7.76962040778292,6.95550166372852,7.55372246866452,8.61723357265388,9.38852869344754,7.47471527654389,7.34245430023666,7.65234830449879,6.90632076017606,7.95478094236574,8.40416973112136,8.06496789868248
"fruK","b2168",6.37403488579761,6.46126695255128,7.20507744330881,7.22600012022583,6.17922193417405,5.73048480383463,6.07311025604016,7.62912470813826,8.96169204858586,6.13010240596068,6.48485461934994,6.23970905592044,6.02790102134593,7.02213549786789,7.77492566993092,7.5253175330482
"fruB","b2169",5.05204309139631,5.05638729671965,5.97335530905604,6.0244958964333,4.45329356908001,4.11424877624436,4.43541383498682,6.33822102110413,8.03352074987638,5.00308880314758,5.32244039859674,4.3506477440463,3.91711966799666,5.82905705053069,6.82917083201397,7.39670653093806
"yeiP","b2171",8.44471518480194,8.21393454788909,7.94495806016884,8.1942969105258,7.92133769072492,8.20508112586264,8.13571994590468,8.04788506227728,8.65980490488519,8.73388989571999,9.07743500297333,8.67729066276511,8.65094481700149,8.26398112210043,8.66790019657413,8.15863619975877
"yeiQ","b2172",7.57339556254364,7.47786289135933,5.40462373400418,5.56134154604162,6.57094146005377,6.84039578623129,6.19562224228902,6.03847376017365,5.7003068595736,4.93078791895362,7.07528886724125,4.92018359287512,5.68933630936851,6.46806750242023,5.5925794234404,5.31025618379592
"yeiR","b2173",7.30009933020139,7.27353492278739,6.98774911425198,6.98400735179378,7.29855638077478,7.6050480239335,7.20745035573677,7.64570656489769,7.12255981810912,7.60763666039519,7.30729805493351,6.98188859304349,7.34947224347677,7.59682092394198,7.03502372682337,6.99002945848867
"lpxT","b2174",10.4963761061859,10.3516445780001,8.71731783122258,8.70859172802851,9.67349502158546,9.72154269875716,9.96819973085864,9.98071650406717,8.28335354892275,9.5940751231124,10.6566445148142,9.47660740236919,9.9450083371173,10.0188457951676,8.69926666782618,8.85332443047428
"mepS","b2175",11.1373188314128,11.4133907263112,10.2745196840057,10.5326287374254,11.2327127299821,10.9365556364136,11.4293592490773,10.6453403978952,10.5977148144561,10.8652882191564,10.6058203546405,10.4343716831322,10.4483900745972,10.8139970259079,11.2635666285114,10.4343716831322
"pdeN","b2176",6.97596350788538,7.25307530046606,5.77120844816722,5.77120844816722,6.88395662663905,6.86943305316444,7.11180142628764,7.07068426210176,6.42165336399206,6.82917083201397,6.90893826773771,6.2751859882037,6.44153840053728,7.15965625440104,7.06318822549183,6.23127723830452
"yejA","b2177",6.22461332121857,6.11561524656002,5.59764140683733,5.80033809884531,6.2791896951603,5.99898709671551,6.27232560782289,6.1648935548735,5.5925794234404,6.10332937900944,5.98408011544853,5.72077821594304,5.96830965589375,6.04540432239305,6.11561524656002,6.16949804622734
"yejB","b2178",6.13841914164562,6.42725155009227,5.57227541877069,5.44498140913393,6.26870044324441,5.7917100631748,6.7046212322251,6.2922294152301,5.54962010452409,6.16949804622734,5.75582228324349,5.90971451343813,6.06526231066012,6.08230619428544,6.14282487937374,5.64426548789485
"yejE","b2179",6.233801743175,6.32154995716583,5.66115310802614,5.75582228324349,6.26111662946839,6.03196811774964,6.42165336399206,6.29805463513138,5.6816264163111,5.97629815193389,5.70813550481889,5.97996966787881,6.00197383021249,6.33014004432145,5.98408011544853,5.75582228324349
"yejF","b2180",6.62678767387057,6.68116689212001,6.26111662946839,6.51742960228935,6.56285319804359,6.35653631288053,6.98774911425198,6.73410248754639,6.21415686796825,6.83207250702443,6.15511977510897,6.29039682366599,6.39900209298215,6.46126695255128,6.73410248754639,6.42165336399206
"yejG","b2181",9.40837960960544,9.4221119075021,9.02263745595126,8.96169204858586,9.02467559346028,8.58459066500902,8.86527235140351,8.25127025029388,7.49382530532996,8.20094123868791,8.42234982282596,7.80496058536336,8.09208552033724,8.49637973029178,7.7392240418283,9.8327921903621
"bcr","b2182",9.49193127047061,9.30996039110542,8.00311517719763,8.07603701227275,9.44800283895686,9.02467559346028,9.57413982209533,8.71191354460409,8.38751406354661,8.75252863986469,9.1244002167319,9.59891232613068,9.20446991705217,8.47613559675598,8.48559555230558,7.79277805918949
"rsuA","b2183",10.2585630384064,10.219163603557,9.02467559346028,8.90603010745123,10.1751692137046,10.0029415991456,10.1481202219532,9.60544569430414,9.26693548457866,9.50261376217709,10.3736878899985,10.3399546082396,10.3910747881951,9.50799335669849,9.51435565921679,8.81965602919623
"radD","b2184",5.76469323737707,5.76084161167705,5.75077192592455,5.54442525031654,5.6662184520112,5.47842262432144,5.53156481690065,6.51548723217586,6.02790102134593,6.06188999114221,6.08490124403638,5.71234984536871,5.88381162208134,6.22461332121857,6.21415686796825,5.83746191796624
"rplY","b2185",12.0780652871197,11.7780122767179,11.8573902612136,12.0265414202186,11.7468779716639,11.5169401330103,12.351406248711,12.0265414202186,11.2962089089325,12.5770674248477,12.4139029654916,11.9976464811702,12.1744195793473,11.9408464421588,11.1373188314128,11.9850085605775
"yejK","b2186",8.89506711210406,8.48883482553456,8.77672173647516,8.68764132315733,8.53067638036837,8.61879480498329,8.3141043083198,9.03350519465387,8.97985274233941,8.63704090446142,8.95778090106824,8.75441035119711,8.87690063161843,8.76060207938383,7.72705751536045,8.32814186685911
"yejL","b2187",8.76575693340438,8.95121812983012,8.0375395413086,7.84290819155576,8.76060207938383,8.71518245663747,8.70117930495408,8.97727773093044,8.36947598758258,8.58459066500902,9.35847517507697,8.69714560236807,8.75252863986469,9.01755269944148,7.66859445266551,7.9725621386719
"lapC","b2188",8.98317441372667,8.93459313848624,8.15599928612393,7.95293006495663,8.99958062871844,8.57540061666001,8.80901866907676,9.01755269944148,8.16796766559001,8.46799663722911,8.76421624434368,8.7428909499962,8.7428909499962,8.90023312775881,6.88132666789125,7.77846276909839
"narP","b2193",7.16758916311501,6.95798398381632,7.54538753677178,7.45490929989538,6.96714932424514,6.5452455976507,6.99213348765409,6.90632076017606,6.72848415291487,7.38882322189762,6.24973996873997,7.3328459264284,7.21729105127941,7.3223830436628,6.84039578623129,7.57723952934059
"ccmG","b2195",5.52320560715181,5.34554399544465,5.43565236218316,5.23539003605615,5.31335615698164,4.9016247293428,5.23539003605615,5.64792369209132,5.58951577090759,5.92527224138095,5.35081889600652,6.47512173835877,5.08228864744375,6.13841914164562,5.78712793712422,6.20620899910493
"ccmE","b2197",6.2751859882037,6.23970905592044,6.87189160892061,6.94483192047156,6.07697797933222,6.18736646640757,6.15266165032146,6.65997073367708,7.08079594009337,7.43380324727354,6.59619868441407,7.8828888955577,6.33274646275437,7.38882322189762,7.20507744330881,8.01255812347531
"ccmD","b2198",5.92114654698431,5.87833765768777,6.66325051620736,6.55617275658534,5.53156481690065,5.53985222739034,5.40997995113851,6.36237576843412,6.58124399708891,6.84598868605295,6.30241662538079,7.48053192451985,6.02108144170654,6.97787837627827,6.28451856820461,7.49816951847215
"ccmC","b2199",6.390479850492,6.23619889619312,6.72537861979603,6.82917083201397,6.00424019673506,5.7676313288526,6.30607449736861,6.31510229624626,6.48485461934994,7.03848929358961,6.28838237434181,7.46479793822537,5.99898709671551,6.7613599301816,6.2645072724923,7.42383628445933
"ccmB","b2200",6.344419727612,6.22857024198805,6.52552850986823,6.47512173835877,5.97629815193389,5.57741904415125,6.20620899910493,6.21792528139987,6.26870044324441,6.72019370321776,6.11561524656002,7.16320745264117,5.67209591907739,6.82358096386139,5.96521471922834,7.30570460464454
"ccmA","b2201",5.0690715456234,5.1546238090704,5.73540469998655,5.89845647166831,5.29761944777098,4.82345054809124,5.1546238090704,5.1122673438035,5.35959759709242,5.79631060104593,4.86306516554311,6.36237576843412,4.79791315758709,5.96521471922834,5.45657237808628,7.01738703283581
"napC","b2202",5.47463714460732,5.53985222739034,5.91685400276083,5.6816264163111,5.40134505258181,4.93078791895362,5.24924225862943,5.18292968156162,6.00197383021249,5.93252335598714,4.50800886268049,7.01072665625827,5.47463714460732,6.5586253862871,5.80844428509218,7.12673995057033
"napB","b2203",5.21607103213035,5.23972211080987,5.22973227134854,5.19615234928439,5.09439800577914,4.7029611776256,5.10711170149976,4.7444242573806,5.74820974917692,6.2645072724923,3.77497349610124,7.27133323715651,5.13340875170675,6.22857024198805,5.75582228324349,7.34598672444451
"napG","b2205",5.00831993512432,5.10711170149976,5.31850207550785,5.70813550481889,5.23262862327148,4.44007230977169,5.36331332897291,4.24189544358227,5.45657237808628,6.34786606704725,3.83718377378699,7.55661998647262,4.87308104682082,6.05452560838629,5.89845647166831,7.37549893460047
"napA","b2206",5.66849715344428,5.65737195982065,8.13067868764098,8.32477586697458,5.45074219240123,5.29761944777098,5.64426548789485,5.50300599384327,6.32589026375004,7.41590653046517,4.09638143249922,8.31943909000801,5.89394829639246,7.63310209164712,7.12255981810912,9.50799335669849
"napD","b2207",5.16349106319744,4.7444242573806,8.2932399735474,8.33285253715058,4.68589163445367,4.62422000245931,4.62422000245931,4.43169361255012,6.06188999114221,6.91424305322602,3.32368905907956,8.05994559367458,5.86974796628834,7.8611208758945,6.70253058031995,9.17993669550771
"napF","b2208",5.71234984536871,5.84507719866056,9.01512596615543,9.05111846785961,5.82092175183165,5.71710504419263,6.12015384179624,5.74820974917692,6.3414985452659,7.26544879117144,4.73783339164057,8.46799663722911,6.20025866283696,8.47437799544579,7.31353700489328,9.69011054024311
"eco","b2209",9.69341490305427,9.53731114653639,10.7910991073539,11.0156202445788,9.5805650550844,9.91235186369361,9.7973456454536,10.5039475878227,11.6851651648827,11.0156202445788,10.421022771547,10.5906084323153,10.3685804449396,10.6990579382826,11.7258049394076,11.2873285723474
"mqo","b2210",9.21301655504461,9.37779689328895,8.62104543210153,8.48157948695027,9.49986858115914,9.00087123918323,9.23838657040132,8.86132933630775,6.1648935548735,9.13695547422939,9.5940751231124,8.16114407414975,8.68764132315733,8.74676677559975,5.99176519425054,7.73398637633163
"yojI","b2211",8.32477586697458,8.100075779191,6.85255502933509,6.59619868441407,7.96306575093237,7.92340866937049,7.79758159054762,7.65234830449879,7.33128866887029,7.4889553671833,8.44079697323726,7.47786289135933,8.33664186767309,7.47130539731199,6.74414954356942,6.48839396719205
"alkB","b2212",6.602190572598,6.41614088583824,5.82606314011348,5.92527224138095,6.52552850986823,5.76084161167705,6.3925996646445,6.23619889619312,6.1617873422474,6.66325051620736,6.470497310514,6.5586253862871,6.45858266145896,6.2751859882037,5.88381162208134,6.31000650018635
"ada","b2213",5.6057301759199,5.63584666726725,4.94548308089766,4.8554737106767,5.58951577090759,5.12828080229338,5.43370045815471,5.35081889600652,5.00831993512432,5.57741904415125,5.39365196068,5.81137330145288,5.37975900966682,5.17890744489806,4.85132070874787,5.16349106319744
"ftp","b2214",6.66983002489878,6.25890279403485,5.67209591907739,6.03847376017365,6.13010240596068,5.84969682024365,6.65447046836465,6.11561524656002,6.46806750242023,7.05375292057554,6.51205079205912,6.5927034012833,6.470497310514,6.06526231066012,6.43147260475652,6.04540432239305
"ompC","b2215",13.1237484286547,13.1781376210737,13.6831393282235,13.7091753034494,13.3810870083143,13.3810870083143,13.2177422852156,12.9650388057108,14.458166786685,13.460296025961,13.6585402762372,14.5506536812006,12.7600068488013,13.0087981451481,14.7291661753846,14.0736573883545
"rcsD","b2216",8.05585499509366,8.14740562641708,7.12255981810912,7.30343805647547,8.24155335092012,8.07822800245228,8.33664186767309,8.01255812347531,7.33446426760024,7.67042281103678,8.19844326943893,8.03896940922397,8.13778489577022,7.96306575093237,7.92609041456579,7.29855638077478
"rcsB","b2217",10.5326287374254,10.6748664094886,10.6329403964435,10.5291560994426,10.7967144644094,10.850070345511,10.7732749566049,10.6165047109941,10.6808954936659,10.5006369093057,11.0245846704786,10.6849885345791,10.9040302102193,10.5249415624929,11.0571064417502,10.5039475878227
"yfaP","b2225",3.52751253045247,3.26545035281772,3.08168687024886,3.32368905907956,3.55805844738929,3.91017212488427,3.92371613558743,3.55805844738929,3.28777391689222,3.1413286542224,2.73398116087602,3.62775976938471,3.1413286542224,3.20245479930824,3.67576145402595,3.68831970579774
"yfaQ","b2226",4.95033080452277,4.71958474089224,4.19160953253358,4.29416204710546,5.1122673438035,5.22038727752399,5.1234967479384,4.79376179909093,4.10770701364237,4.90601234930347,4.26671853504853,5.07654354302991,4.15286510598525,4.57973887266083,4.49811656437093,4.17337875530975
