Gene deletion	alpha_max (min-1)	Odmax	ECKnb
nfrA	0.009785893137707	0.601314658502821	ECK0560
ydiJ	0.008671305504256	0.647170981664345	ECK1684
tig	0.00897055645269	0.636121643419529	ECK0430
yiaK	0.009466801041096	0.747502107892984	ECK3564
macB	0.009122266998635	0.201598043724407	ECK0870
ychF	0.009714521044035	0.660355649603947	ECK1191
lsrC	0.010123973240332	0.596809109664542	ECK1507
flxA	0.010282381984057	0.654423535806256	ECK1560
sufC	0.009598634824587	0.678694509730799	ECK1678
zinT	0.009569869802971	0.55704363799996	ECK1969
yhcD	0.009861197338222	0.633809685914627	ECK3206
tar	0.010044364807343	0.562981015963183	ECK1887
allD	0.010261430912972	0.619003017680978	ECK0510
aceK	0.009988670239954	0.641424356674879	ECK4008
qorA	0.010172243325195	0.652543339096229	ECK4043
sodB	0.010131764044341	0.649812267549355	ECK1652
yagM	0.010426692265354	0.652230479137981	ECK0278
miaB	0.010900766449018	0.636343631126423	ECK0653
yceO	0.009796377671764	0.615152197770117	ECK1043
ymgA	0.009832918098331	0.622992053723541	ECK1152
ynjA	0.00904631300696	0.630386300157626	ECK1751
yeaG	0.010168495666148	0.639100669044834	ECK1781
sodC	0.009703837707446	0.596017820809076	ECK1642
ygdR	0.00959091243867	0.617861254740352	ECK2829
yagN	0.009756460147486	0.646226797613105	ECK0279
ybfP	0.009801891614732	0.633370897414503	ECK0677
ymfD	0.009637710246319	0.63614779950645	ECK1123
ariR	0.009738659549462	0.649637412499479	ECK1153
ydaS	0.006294734435121	0.089083555104077	ECK1355
pphA	0.009404632443644	0.618565986800766	ECK1837
lpp	0.010451261497645	0.526442013743768	ECK1673
tpx	0.010418837752687	0.64809752855376	ECK1320
ybcK	0.00958761988961	0.654669241984299	ECK0535
cydX	0.010049884159431	0.651821598835361	ECK0723
ymgF	0.009537646353908	0.610958812723437	ECK1156
ynaE	0.010686229534423	0.65914032919447	ECK1370
argG	0.010761361149384	0.262429122612517	ECK3161
ahpF	0.009913886813906	0.645848858496199	ECK0600
ygeG	0.010196537711993	0.640728343528686	ECK2849
clsA	0.009052570168059	0.58510149236249	ECK1243
gor	0.009282886787812	0.623926806635501	ECK3485
ogt	0.009627944649459	0.64758678938706	ECK1331
ygeH	0.010134430064281	0.653067395727769	ECK2850
ybcW	0.010163866236466	0.578619565291461	ECK0551
ycgY	0.009105452788808	0.609340159249723	ECK1184
ydfV	0.008887332416381	0.539375052665313	ECK1559
mgrB	0.010479562174726	0.632603676101556	ECK1824
cysG	0.001393427586399	-0.021645995881396	ECK3356
gstA	0.008958087908229	0.623794246096777	ECK1631
yafL	0.009493814791462	0.62654214224658	ECK0228
ykgH	0.009299935540784	0.60689245458181	ECK0308
ymfJ	0.009522908012625	0.64704877624471	ECK1130
ydhI	0.010116960372871	0.663853265329598	ECK1639
fadD	0.009569357183964	0.607849090113595	ECK1803
katG	0.009186865120376	0.650704207863174	ECK3934
casC	0.008836509434279	0.636509829943815	ECK2753
ybjM	0.009788179757593	0.61348188510741	ECK0839
iraM	0.0099488000542	0.593225778485018	ECK1147
ydiZ	0.009487967632728	0.65810037291489	ECK1722
mog	0.009917397297959	0.643086474554627	ECK0009
sodA	0.009250877536277	0.657989057734636	ECK3901
ygdH	0.00887704428346	0.60795424679268	ECK2790
yafN	0.00977451320235	0.649091257566324	ECK0233
ycgX	0.010537026241023	0.655587471863929	ECK1148
ydjO	0.010323586967982	0.592260204476364	ECK1728
ycjQ	0.010014259784025	0.645382092899251	ECK1308
yqeB	0.009159485862511	0.604613697678433	ECK2871
yggT	0.010314057457585	0.644522701507812	ECK2947
yghG	0.009129723009482	0.603020849061441	ECK2966
ygiW	0.01013559696713	0.608556765968308	ECK3015
ttdT	0.010861982006425	0.628497417777149	ECK3053
higA	0.010846999184331	0.639458254246467	ECK3072
yqjG	0.009620236653105	0.649841353608325	ECK3093
diaA	0.009915552167368	0.611759297605711	ECK3137
hiuH	0.009434750708538	0.609524966409368	ECK1966
ydjL	0.008872993572072	0.651269570634153	ECK1774
xdhD	0.009781193856645	0.63567262345508	ECK2877
scpC	0.009742962944577	0.642045967283458	ECK2916
rdgB	0.008122221934361	0.376475208201143	ECK2949
yghR	0.009476750301793	0.629563078726016	ECK2978
ygiZ	0.009833918719181	0.611646499868075	ECK3018
mug	0.00953233077615	0.569699324651296	ECK3058
higB	0.00987859409303	0.600531081589142	ECK3073
yhaH	0.009501515195643	0.607894379799151	ECK3094
yraP	0.009588212376066	0.616564914625799	ECK3138
yeeZ	0.009848884936514	0.651492317618763	ECK2010
agaD	0.009504224212742	0.599570526819682	ECK3128
cptA	0.010247315411897	0.665908674648407	ECK2891
yggE	0.00897239824662	0.650084049241173	ECK2918
yggW	0.010125554992652	0.642777677007878	ECK2950
yghT	0.009212547884593	0.617466574369135	ECK2980
mdaB	0.010230192718883	0.649950128739683	ECK3019
ygiL	0.010335003802911	0.641942882614642	ECK3034
yqjH	0.010406750954622	0.616541234561252	ECK3060
ygjQ	0.00937331694154	0.605316839984099	ECK3076
yhaI	0.010391357644699	0.645312304676217	ECK3095
yraQ	0.009581158188246	0.644736676558439	ECK3139
elaB	0.009884647169794	0.631373144793041	ECK2260
sdhE	0.009261818232702	0.64462503740978	ECK2892
argO	0.010822842431551	0.660278857658987	ECK2919
yggM	0.009689012159476	0.646970089177411	ECK2951
yghW	0.009627762629114	0.646424987127523	ECK2992
ygiN	0.009629816269463	0.653966509513714	ECK3020
yqiJ	0.009979100014711	0.660725317651226	ECK3039
yqjI	0.0098356607055	0.606275792425958	ECK3061
sstT	0.010993922823961	0.649462004977305	ECK3080
garD	0.009040304386223	0.637520476211703	ECK3116
yhbP	0.009248495974502	0.628405784946271	ECK3142
yfbN	0.010019158260636	0.658732389564123	ECK2267
elaA	0.010054100390506	0.605508721766886	ECK2261
ygfZ	0.007538383654884	0.346259737043695	ECK2893
mscS	0.009787882760709	0.645449266854115	ECK2920
trmI	0.009866826663248	0.621442285561451	ECK2955
gpr	0.010392064142102	0.611173996803364	ECK2995
yqiA	0.010235800843986	0.616850254044714	ECK3022
yqiK	0.00983830475878	0.543657009304543	ECK3040
ygjH	0.009777094408167	0.638971657039144	ECK3064
ygjV	0.010007944390659	0.568684913911903	ECK3081
yhaV	0.009619390934097	0.639611466248255	ECK3118
yhbQ	0.010300596627751	0.627256592932275	ECK3143
yfbO	0.00973434973763	0.627126932144151	ECK2268
tas	0.010105140522733	0.666186062196994	ECK2830
yqfA	0.009375496073877	0.65771086720811	ECK2894
yggC	0.009681288293764	0.66674205041457	ECK2924
yggX	0.009468946706711	0.615181600262281	ECK2957
ftsP	0.009691507042012	0.652331541677091	ECK3008
yqiB	0.009669669084398	0.653047571236768	ECK3024
ygiF	0.009485758252862	0.602912988216696	ECK3044
ygjI	0.009755488731453	0.639650579102082	ECK3068
yqjA	0.010538969166259	0.649603517724571	ECK3086
yraH	0.011021712887729	0.616035720099538	ECK3130
yhbS	0.010364577545472	0.647797356696846	ECK3144
ybdR	0.009187534293998	0.611617866492217	ECK0602
xdhB	0.009406167941627	0.6467966004577	ECK2863
yqfB	0.009492936779637	0.624627577796183	ECK2895
yggD	0.009110254773476	0.53021258932	ECK2925
yqgA	0.009791272858403	0.631226296243305	ECK2961
mqsR	0.009571083062521	0.536876875854175	ECK3013
nudF	0.009848912147715	0.59995453238547	ECK3025
ygiM	0.009196694882504	0.633740011248633	ECK3045
ygjJ	0.009443139806763	0.657311797868147	ECK3069
yqjD	0.010044006235664	0.65766210235711	ECK3089
yraK	0.009693048930382	0.614259303033273	ECK3133
yhbW	0.009927661945532	0.643278618230339	ECK3148
rssA	0.010107707764262	0.605412706658952	ECK1229
hyuA	0.009732640139741	0.651032990331554	ECK2869
ygfF	0.009777340441645	0.665537012820063	ECK2897
yggF	0.009549166959967	0.586707342520165	ECK2926
yghD	0.009536859976854	0.65042582765322	ECK2963
ygiV	0.009808596534613	0.650687161524674	ECK3014
ygiC	0.009325881490742	0.653689969203435	ECK3029
plsY	0.009116963450691	0.56097821047237	ECK3049
ygjK	0.010314162853138	0.648180586632426	ECK3070
yqjE	0.009955946053078	0.623504252865589	ECK3090
lpoA	0.009896835159234	0.617549984807525	ECK3135
nlpI	0.009953193412119	0.564241518418418	ECK3151
yhbY	0.009960800379748	0.634706317351856	ECK3169
hpf	0.009026830840241	0.628003646401038	ECK3192
yhcO	0.009777217424906	0.657081066248518	ECK3228
yhdV	0.009532395618548	0.66138818416264	ECK3254
yheT	0.009720954413986	0.623002636756249	ECK3341
yhfX	0.00980121885802	0.642513053955285	ECK3368
yhgN	0.009562867911352	0.624598018026464	ECK3420
yhhM	0.009145054762125	0.627427456372055	ECK3451
hdeA	0.009712565903509	0.653971557573737	ECK3494
yhjE	0.01002307744205	0.644767534296798	ECK3508
ysaB	0.00941948207902	0.556589526697514	ECK3549
yibA	0.00973757836626	0.620194560106813	ECK3583
yhbE	0.009373640014859	0.608721689528192	ECK3173
aaeB	0.009542735906569	0.658084774901887	ECK3229
yrdB	0.009949118673861	0.625881997263841	ECK3267
yheU	0.009801832723114	0.640938385401968	ECK3342
damX	0.010276506293856	0.630716110943751	ECK3375
yhhX	0.009808549457738	0.634130419043991	ECK3425
yhhN	0.010350132401727	0.624005122367535	ECK3452
hdeD	0.009844651567448	0.654227097063324	ECK3495
yhjR	0.009863279681629	0.662320878175047	ECK3520
wecH	0.010024024974337	0.664944134272624	ECK3550
yibG	0.009955242458049	0.654311954715583	ECK3585
mlaC	0.009787435616814	0.677543774237068	ECK3181
yrbL	0.009939588002151	0.615902765116708	ECK3196
aaeA	0.009885671409037	0.648260410246834	ECK3230
smg	0.009722079625314	0.674877388738984	ECK3271
prkB	0.008927794696424	0.649970438909043	ECK3343
hofO	0.009969912938531	0.642094016486123	ECK3380
yhhY	0.009572197758526	0.630323527730778	ECK3427
tusA	0.009722728682256	0.667035033208767	ECK3454
mdtE	0.009879607920524	0.576642928253184	ECK3497
bcsG	0.009522513406339	0.623501994416991	ECK3523
bax	0.010583608567234	0.643515003741263	ECK3559
yibH	0.01172181338364	0.630258267772867	ECK3586
mlaD	0.009445373018696	0.645035103340581	ECK3182
yhcA	0.009965682469465	0.63931834358196	ECK3205
yhdE	0.009770886680856	0.652908773490454	ECK3236
yhdN	0.009170086888188	0.604458072433929	ECK3280
yhfA	0.010027710222534	0.597532497660476	ECK3344
hofN	0.01040383154863	0.636697919393993	ECK3381
yhhZ	0.010083651759465	0.633031822367905	ECK3428
yhiJ	0.00949110027829	0.647703001773358	ECK3473
mdtF	0.010059079713436	0.611202510324694	ECK3498
yiaJ	0.010295321617042	0.654857385726424	ECK3563
yibT	0.010083217218248	0.631633552426721	ECK3591
mlaE	0.009890078010149	0.632745625033783	ECK3183
yhcF	0.008965422529344	0.628235326547564	ECK3208
acuI	0.00970487740875	0.659657903400121	ECK3241
tusB	0.00918098923114	0.666348455563215	ECK3330
yhfG	0.008964884850838	0.623621705899165	ECK3350
nudE	0.010167367764563	0.549137362047437	ECK3384
yrhB	0.010050888821465	0.654955699846252	ECK3430
yhiN	0.010003542520795	0.612324066118623	ECK3477
gadX	0.010029256309662	0.662892424296169	ECK3501
yhjV	0.009803155906827	0.642367700161355	ECK3526
yiaM	0.010048378055557	0.653465040995185	ECK3566
yibL	0.009637021533365	0.620948671238495	ECK3592
yrbG	0.009633421252033	0.643231293060893	ECK3185
yhcG	0.009876182215345	0.651903321387382	ECK3209
yhdT	0.009553655535288	0.656235447770992	ECK3244
tusC	0.006620896243733	0.61121490031663	ECK3331
tsgA	0.009229471320201	0.645757842553197	ECK3352
yhgE	0.009388692318864	0.639687420782133	ECK3389
yhhA	0.009965217485624	0.624193588998206	ECK3432
dtpB	0.010615287024555	0.628495835997048	ECK3481
yhjA	0.009288589466043	0.651491438594097	ECK3503
yiaC	0.009438098233903	0.639419738115983	ECK3537
yiaO	0.009811280435414	0.643506969275935	ECK3568
yibN	0.009622102870691	0.648264201570329	ECK3601
kdsD	0.009292115594288	0.62274638209894	ECK3186
yhcH	0.009124511695669	0.662734046435628	ECK3210
dusB	0.011014586386641	0.620251007374685	ECK3247
tusD	0.007185354352193	0.633769694322823	ECK3332
yhfL	0.009815872527903	0.650136705817629	ECK3357
yhgA	0.008715398312668	0.620726844017988	ECK3398
rlmJ	0.010429490121259	0.655107057991074	ECK3484
yhjB	0.009730513474694	0.630677665448216	ECK3505
yiaV	0.010222163628785	0.625852011490969	ECK3575
yicC	0.010628531130451	0.635906348167572	ECK3634
kdsC	0.008801088814763	0.588162025603684	ECK3187
yhdU	0.009423934986926	0.648744477566223	ECK3250
slyX	0.009551558084244	0.63297849806238	ECK3335
yhfS	0.00990488797158	0.646012972751004	ECK3363
nfuA	0.009652679174894	0.625859713129206	ECK3401
rsmD	0.008297159692728	0.620290524289303	ECK3449
dctR	0.010073340084127	0.630957132873829	ECK3491
yhjD	0.009945958649804	0.640656578033337	ECK3507
yiaG	0.009502625902086	0.631809469341128	ECK3542
yiaW	0.009445149441126	0.615982000499347	ECK3576
yicH	0.009936633355403	0.618790759825101	ECK3645
setC	0.009727292866523	0.652321360177811	ECK3649
yidA	0.010097255966066	0.655459574363874	ECK3689
hsrA	0.00962419479429	0.659149628720873	ECK3748
rmuC	0.00977826437746	0.640230123811793	ECK3826
yihQ	0.009897460399336	0.649032541239407	ECK3871
yiiR	0.010290113070015	0.655254642398198	ECK3913
yjaG	0.009979134193853	0.646774956521671	ECK3991
psiE	0.010334042410589	0.668715605497393	ECK4022
yjdM	0.010148090391524	0.65928576913971	ECK4101
yjeH	0.010308530847484	0.661326464560071	ECK4135
nsrR	0.009952216041519	0.583345319000262	ECK4174
yicS	0.009815672980281	0.655840072345706	ECK3652
mdtL	0.010133073650306	0.657626721126028	ECK3703
yifE	0.008901282698122	0.606922839407231	ECK3757
yihD	0.009686145795001	0.619126569338012	ECK3850
yihR	0.009998098299338	0.615961020858113	ECK3872
yiiS	0.010027544642799	0.645514173623183	ECK3914
yjaH	0.009897688355944	0.617668631696353	ECK3993
yjcE	0.009826625629389	0.649143444542012	ECK4058
crfC	0.010473363370185	0.657752540535506	ECK4102
yjeJ	0.009974605360461	0.655279488488987	ECK4139
rlmB	0.009012532894627	0.653516666813694	ECK4176
purE	0.009798604241531	0.642804146071737	ECK0516
yieE	0.009905738420743	0.652102443930529	ECK3705
yifB	0.009655001211966	0.650266028114406	ECK3758
yihG	0.009850532072426	0.609181323373924	ECK3854
yihT	0.009872596416979	0.604885451571832	ECK3874
zapB	0.00993835638492	0.623010834192675	ECK3920
yjaB	0.010167065536481	0.643077280805542	ECK4004
yjbJ	0.010167450448736	0.609684886485728	ECK4037
yjcF	0.010101993127206	0.62652412895864	ECK4059
adiC	0.010088025103414	0.635620742502752	ECK4108
epmB	0.007123705013224	0.469761233131451	ECK4140
yjfI	0.009776170472352	0.631452590248107	ECK4177
yidG	0.009974583424798	0.65536927974898	ECK3666
chrR	0.009330898609958	0.596881665510285	ECK3706
wecD	0.009514901055989	0.629631611534214	ECK3782
yihI	0.009586736317751	0.606243593921021	ECK3859
yihU	0.010265835926083	0.606852418843068	ECK3875
yiiX	0.010156079043187	0.607966016313634	ECK3929
rluF	0.010094033248491	0.648153426136362	ECK4014
yjbL	0.010164267178021	0.62193250409241	ECK4039
actP	0.010037738447018	0.638312255078438	ECK4060
yjdF	0.009740473747784	0.623040209950111	ECK4114
yjeN	0.009854967734581	0.63516377333491	ECK4153
yjfJ	0.009402125808785	0.533420463758246	ECK4178
yidH	0.009714374746266	0.659826299500804	ECK3667
cyaY	0.009102754513564	0.578700466803872	ECK3801
yihL	0.010214072435497	0.633104176522732	ECK3865
yiiD	0.009920757625119	0.588893626560283	ECK3881
yijF	0.009885035353282	0.608718121252491	ECK3936
yjbD	0.010496937108936	0.650094106310467	ECK4015
yjbM	0.009975401254151	0.608230960736565	ECK4040
yjcH	0.010008833219585	0.610182673824025	ECK4061
yjdI	0.01036042546281	0.623551850276674	ECK4119
yjeO	0.009491460643367	0.653772854593565	ECK4154
yjfK	0.009488594949887	0.602089359936176	ECK4179
yidI	0.008907517041924	0.634248861368803	ECK3668
yieH	0.00963408145469	0.650667135012114	ECK3708
yigA	0.009676091341417	0.607923424502299	ECK3805
yihM	0.009298811328162	0.640773701635924	ECK3866
yiiG	0.009632406526928	0.606170203356718	ECK3889
eptC	0.009945452010613	0.671692329106311	ECK3946
yjbE	0.009640042219345	0.661947984561371	ECK4018
yjbQ	0.00944453411861	0.609464462830969	ECK4048
yjcO	0.00958314146808	0.665515636084938	ECK4071
yjdJ	0.009771032216659	0.668394588114062	ECK4120
mscM	0.009551628296514	0.63209903868419	ECK4155
yjfL	0.009943361482325	0.650862053507175	ECK4180
yidJ	0.00934173361534	0.639833556085106	ECK3669
cbrB	0.009342863427489	0.629240682728191	ECK3709
yigB	0.009302479653209	0.645418019275523	ECK3807
yihN	0.009281887681779	0.642130649635076	ECK3867
frvA	0.008671131175153	0.614709951399703	ECK3893
yijD	0.009722576776267	0.630591837249375	ECK3956
yjbG	0.009541982767369	0.630580684421163	ECK4020
yjbR	0.00999883318681	0.653943389001386	ECK4049
mdtP	0.009569194232162	0.617211899377274	ECK4073
queG	0.009858219453157	0.651049729039153	ECK4162
yjfM	0.009548616746808	0.622933482698413	ECK4181
yidK	0.010159588009531	0.632388411363245	ECK3670
cbrC	0.009677835329917	0.630673036026727	ECK3710
yigF	0.009706045523726	0.623742072508964	ECK3811
ompL	0.009570154152139	0.631420208058803	ECK3868
fieF	0.009262935721166	0.651012283999338	ECK3907
nudC	0.009695524999836	0.646080773606753	ECK3988
yjbH	0.009564985214658	0.638776881702476	ECK4021
yjcC	0.010128574106741	0.628592711395558	ECK4053
mdtN	0.009542349888047	0.643848544040243	ECK4075
dtpC	0.009701494170263	0.636049850330924	ECK4124
yjeT	0.009659350282421	0.620915158576937	ECK4172
yjfC	0.009706289430698	0.598679474844017	ECK4182
yjfP	0.009951697630249	0.589247059047871	ECK4186
tamA	0.009802345142541	0.63096159815142	ECK4216
bdcA	0.010838676051315	0.659103424493957	ECK4243
yjhX	0.00905144181902	0.63562455783971	ECK4298
yjiR	0.009267804582399	0.629773305645687	ECK4331
ytjB	0.010274631730307	0.62713037453412	ECK4379
phr	0.0087240574896	0.621226627051251	ECK0697
holE	0.01031894238899	0.663853989944161	ECK1843
hsdM	0.010122798243946	0.61724278004697	ECK4339
hofC	0.01027167403769	0.654280557247884	ECK0105
betT	0.009414845796593	0.612241305879314	ECK0312
ulaR	0.009180658546779	0.572914988027165	ECK4187
tamB	0.009602673493975	0.651694798872406	ECK4217
rraB	0.008278728507838	0.645805059024445	ECK4248
yjiS	0.009444284876194	0.614803437043847	ECK4332
dinI	0.01009591762	0.630989960157612	ECK1046
ruvA	0.009233101543408	0.637249824479433	ECK1862
mrr	0.010034683634554	0.639779106736151	ECK4341
hofB	0.009856851051881	0.615013311483713	ECK0106
codB	0.00990181477025	0.63803347984625	ECK0333
yjfY	0.010140839200061	0.62546665960371	ECK4195
ytfP	0.009733283691124	0.633495235027945	ECK4218
yjgR	0.009925195945994	0.679237088698657	ECK4256
yjiC	0.009675763208316	0.628323733332201	ECK4316
yjiX	0.00955214267573	0.644785501074826	ECK4343
yjjY	0.010404336148667	0.564027778574354	ECK4394
mfd	0.009111112588253	0.555235260359094	ECK1100
ruvC	0.009028064705723	0.614564100417124	ECK1864
dinF	0.009722553121036	0.641266760542747	ECK4036
dnaT	0.009793387672164	0.634308774153555	ECK4352
aroP	0.009972815568933	0.633810084604463	ECK0111
cynX	0.009861970606316	0.611855113856463	ECK0338
yjfZ	0.009706776852643	0.665448008892024	ECK4200
yjhF	0.009457030216833	0.631746107778694	ECK4285
yjiG	0.009972430030947	0.627422471335595	ECK4320
yjjG	0.010053594587541	0.656991695925121	ECK4365
yjtD	0.009877084259791	0.630864490888093	ECK4395
umuC	0.00991303783667	0.606063604354718	ECK1172
nudB	0.00714429830436	0.314452729971595	ECK1866
uvrA	0.009777217424906	0.634722383106976	ECK4050
holD	0.009986755839929	0.636507816616674	ECK4363
yadG	0.00951693762234	0.627522313084333	ECK0126
tauB	0.009943857119134	0.612568708194819	ECK0363
ytfE	0.009361164413808	0.657649442174485	ECK4205
ytfQ	0.009834295039964	0.65311043520106	ECK4223
yjhG	0.009025825969748	0.632218048935757	ECK4286
yjjU	0.009437348801156	0.633470773243872	ECK4369
sbcC	0.009936903657686	0.66362838442184	ECK0391
recT	0.009880256756447	0.597335978710728	ECK1346
dcm	0.009822403688627	0.683171155498829	ECK1959
mutL	0.009616064845053	0.60534821962732	ECK4166
nhaA	0.009834183417609	0.611737135448764	ECK0020
fhuC	0.00992021516213	0.649931346117388	ECK0150
tauC	0.009903066252479	0.571514199721026	ECK0364
qorB	0.009360992581748	0.633070321070606	ECK4207
yjgA	0.007024539561862	0.407315570150169	ECK4229
yjhI	0.00812140957255	0.630670928304259	ECK4288
yjjW	0.009757943221367	0.615789903041745	ECK4371
priC	0.009542994155541	0.634699118656767	ECK0461
ydaV	0.009550222983431	0.637643670844664	ECK1358
sbmC	0.009721126158227	0.627372932611054	ECK2003
yaaU	0.009851301072596	0.639490553852465	ECK0046
fhuD	0.009694472821033	0.63242798699539	ECK0151
araJ	0.009755032460944	0.654160711917873	ECK0390
ytfJ	0.00957408642711	0.666774852663566	ECK4212
pyrL	0.010485807887635	0.641753257633665	ECK4241
yjhP	0.00933885379695	0.641869272120047	ECK4296
yjiN	0.009468962894644	0.670726768720916	ECK4327
yjjI	0.009959835527653	0.662438331066686	ECK4372
recR	0.010052245314351	0.670015527267634	ECK0466
tus	0.009793365828198	0.65781863416587	ECK1605
alkA	0.009983889692307	0.636974738873916	ECK2062
holC	0.009045071533917	0.669269904336073	ECK4252
kefC	0.01001328750686	0.669511309487625	ECK0048
fhuB	0.009914506504395	0.644742280829204	ECK0152
brnQ	0.009527777199568	0.655772931475654	ECK0395
ytfL	0.009418438273072	0.665054317330722	ECK4214
yjgH	0.009632300021422	0.6751814321903	ECK4242
yjhQ	0.009854596238737	0.653919678725591	ECK4297
mdtM	0.009566398943265	0.645415807990655	ECK4328
yjjJ	0.009406371466594	0.673651895716055	ECK4377
seqA	0.007477734303463	0.669907356905778	ECK0675
topB	0.009690046642307	0.598866233422526	ECK1761
alkB	0.010226005423432	0.639890598010268	ECK2204
hsdS	0.009420786804128	0.648025706610745	ECK4338
setA	0.009988879059469	0.673387135133377	ECK0072
metN	0.009428110793855	0.626022857454039	ECK0199
mdlA	0.010030813406587	0.628091208778993	ECK0442
amtB	0.010157931649584	0.629133063058362	ECK0445
fepE	0.01016378391071	0.617505588168371	ECK0580
ilvH	0.010550667678881	0.643064199087362	ECK0080
ybdL	0.009961005920682	0.606196783019213	ECK0594
trpB	0.010792609576316	0.622526383850322	ECK1255
paaI	0.009777513181361	0.586420435233281	ECK1393
astA	0.00946598578346	0.656662976457746	ECK1745
wcaM	0.01037734470184	0.656892454157343	ECK2037
cysM	0.00845502077282	0.585529232210464	ECK2416
ygeX	0.009938469796591	0.626840423235903	ECK2867
ilvN	0.009258703574225	0.641294494098071	ECK3661
metB	0.0098965705103	0.557562056497971	ECK3931
acrB	0.007968352739365	0.65108711997931	ECK0456
fepC	0.009299789230192	0.645959844726431	ECK0581
proB	0.010274664403688	0.553437276521041	ECK0243
ltaE	0.009562695720843	0.622463681504004	ECK0861
paaJ	0.010445331562066	0.665370706971314	ECK1394
gdhA	0.010594669907584	0.646030619801134	ECK1759
wcaL	0.010574056896757	0.667405488375765	ECK2038
glyA	0.009699345816428	0.097307390168766	ECK2548
serA	0.009356221906965	0.579287957138207	ECK2909
ilvB	0.009846772589638	0.649529195143253	ECK3662
argE	0.010854313794492	0.372804932599997	ECK3948
mscK	0.009694829021018	0.655458870514022	ECK0459
thrB	0.01008174111489	0.563632912938562	ECK0003
proA	0.010442620481333	0.549519081996243	ECK0244
trpE	0.010270855107366	0.663744834769303	ECK1258
paaX	0.010405579560482	0.621128604705646	ECK1396
dmlA	0.010565399035095	0.637247635948421	ECK1798
wcaB	0.010079679941381	0.639771955167328	ECK2052
glnB	0.010853449103306	0.486485017240421	ECK2550
metC	0.009850089287398	0.524769620485129	ECK3000
asnA	0.010353456005742	0.654588305646437	ECK3738
argH	0.010593338241771	0.351690153505403	ECK3951
copA	0.009815274450618	0.635460500547275	ECK0478
caiC	0.009931143981497	0.655404711881009	ECK0038
mmuM	0.009749104365779	0.665685841744987	ECK0263
aroA	0.010079995394311	0.596653465920908	ECK0899
puuE	0.010492293570834	0.653733119218551	ECK1297
speG	0.010742966120593	0.665941406094281	ECK1579
hisG	0.009729029090458	0.602054564846792	ECK2014
usg	0.005724139580408	0.309737621491753	ECK2313
pheA	0.009127392645623	0.60429387857662	ECK2596
nanA	0.010462910816211	0.617260419382252	ECK3214
ilvM	0.010398820045922	0.643015787149753	ECK3761
metA	0.010363283336033	0.578117167289612	ECK4005
ybaT	0.009700951187745	0.620715335528852	ECK0480
leuD	0.009766185605119	0.642383128728985	ECK0073
argF	0.010052541165515	0.6645974474546	ECK0274
aspC	0.007148638539875	0.51458306630291	ECK0919
paaA	0.010639777258734	0.64325526693303	ECK1385
aroD	0.009723318068016	0.652328726355188	ECK1691
hisD	0.010525554666538	0.646163533309668	ECK2015
tyrA	0.011921687877025	0.129283442638234	ECK2597
aroE	0.010106768593153	0.583918775693641	ECK3268
ilvE	0.010350755452517	0.604136143347727	ECK3762
metH	0.010325944231873	0.623639519295609	ECK4011
fetA	0.0097261410981	0.64324180632976	ECK0484
leuC	0.009480439809767	0.596382334555504	ECK0074
proC	0.009266226612623	0.539364722057684	ECK0381
wrbA	0.009549593080589	0.644468568516293	ECK0995
paaB	0.009287468540306	0.631047175833893	ECK1386
aroH	0.003195809434038	0.145480585754451	ECK1702
hisC	0.009791975530249	0.633952134156438	ECK2016
sixA	0.009776921668451	0.604008758487749	ECK2334
aroF	0.009771039271183	0.461553020800913	ECK2598
argD	0.010258895231576	0.668956734207418	ECK3347
ilvA	0.009624332831933	0.628459122166842	ECK3764
lysC	0.009910300560015	0.622817121222308	ECK4016
ybbA	0.009583938712778	0.705473678976597	ECK0489
leuA	0.009257818039437	0.641091911371322	ECK0076
aroL	0.009094434066074	0.719357621480707	ECK0383
solA	0.009061169757095	0.700347911577926	ECK1044
paaC	0.008927855660854	0.713378509747241	ECK1387
astE	0.008541551123735	0.688216502481041	ECK1742
hisF	0.009575601726452	0.701811879778108	ECK2020
oxc	0.009195634611007	0.700318199679516	ECK2369
argA	0.010003767884206	0.364497017000639	ECK2814
avtA	0.009541561046677	0.703606763438535	ECK3561
metE	0.01019638187404	0.519622871977738	ECK3823
alr	0.009321357681623	0.688885813621821	ECK4045
leuL	0.009378692769639	0.673218500345639	ECK0077
aroM	0.00865830035066	0.632539857741241	ECK0385
paaE	0.008986476124001	0.70067331573506	ECK1389
astB	0.009035715469061	0.689955470741069	ECK1743
hisI	0.009278783587711	0.681047402782644	ECK2021
cysK	0.004966450795842	0.419606596877788	ECK2409
lysA	0.009683728734707	0.688063858764364	ECK2836
cysE	0.003147927202419	-0.047779778306992	ECK3597
tyrB	0.009239197713577	0.671613296380722	ECK4046
serB	0.006931360450655	0.082930383089064	ECK4380
entF	0.008142395985067	0.594776073422024	ECK0579
bioB	0.001185812664344	-0.06222279304179	ECK0764
moeB	0.009628197507973	0.617181805275822	ECK0816
ccmC	0.009158877635603	0.599935687087389	ECK2191
sspA	0.01064852073734	0.547048913166322	ECK3218
phoE	0.009063112065867	0.65592270826967	ECK0242
elfD	0.00926231426538	0.637272253916252	ECK0930
flgD	0.009896127950179	0.583668303508878	ECK1060
slt	0.009861618844893	0.652917356133517	ECK4384
entC	0.008779366741633	0.60467665863924	ECK0586
